time,gFx,gFy,gFz,gFTotal
48.395,0.253,-0.106,-1.259,1.289
48.405,0.210,-0.116,-1.294,1.316
48.415,0.181,-0.129,-1.340,1.358
48.425,0.138,-0.150,-1.421,1.435
48.435,0.101,-0.161,-1.506,1.518
48.445,0.057,-0.171,-1.602,1.612
48.455,0.012,-0.190,-1.683,1.693
48.465,-0.029,-0.212,-1.710,1.723
48.474,-0.068,-0.245,-1.683,1.702
48.484,-0.092,-0.281,-1.620,1.647
48.495,-0.111,-0.317,-1.565,1.601
48.504,-0.145,-0.348,-1.540,1.586
48.514,-0.165,-0.378,-1.533,1.587
48.524,-0.189,-0.401,-1.518,1.582
48.534,-0.231,-0.423,-1.473,1.549
48.545,-0.274,-0.444,-1.414,1.507
48.555,-0.308,-0.465,-1.360,1.470
48.565,-0.340,-0.485,-1.311,1.438
48.574,-0.368,-0.494,-1.269,1.411
48.584,-0.396,-0.499,-1.239,1.393
48.594,-0.426,-0.501,-1.235,1.399
48.604,-0.441,-0.498,-1.234,1.403
48.614,-0.435,-0.495,-1.214,1.382
48.624,-0.405,-0.491,-1.180,1.341
48.634,-0.385,-0.475,-1.151,1.303
48.644,-0.392,-0.462,-1.128,1.280
48.654,-0.369,-0.462,-1.113,1.260
48.664,-0.324,-0.462,-1.106,1.242
48.674,-0.288,-0.459,-1.115,1.239
48.684,-0.254,-0.447,-1.134,1.245
48.694,-0.239,-0.427,-1.165,1.263
48.704,-0.250,-0.406,-1.214,1.304
48.714,-0.251,-0.381,-1.277,1.356
48.724,-0.248,-0.361,-1.315,1.386
48.734,-0.234,-0.347,-1.333,1.397
48.744,-0.224,-0.332,-1.351,1.409
48.754,-0.192,-0.323,-1.368,1.419
48.764,-0.122,-0.323,-1.397,1.439
48.774,-0.042,-0.321,-1.429,1.465
48.784,0.007,-0.308,-1.456,1.488
48.794,0.016,-0.293,-1.470,1.499
48.804,0.023,-0.274,-1.476,1.501
48.814,0.042,-0.253,-1.467,1.490
48.824,0.067,-0.223,-1.446,1.464
48.834,0.095,-0.196,-1.411,1.427
48.844,0.126,-0.182,-1.357,1.375
48.854,0.152,-0.179,-1.300,1.321
48.864,0.180,-0.179,-1.238,1.264
48.874,0.206,-0.185,-1.184,1.216
48.884,0.210,-0.183,-1.142,1.176
48.894,0.193,-0.171,-1.084,1.114
48.904,0.192,-0.161,-1.037,1.067
48.914,0.207,-0.147,-0.999,1.031
48.924,0.228,-0.140,-0.972,1.008
48.934,0.237,-0.127,-0.925,0.964
48.944,0.246,-0.112,-0.865,0.906
48.954,0.258,-0.105,-0.816,0.862
48.964,0.280,-0.102,-0.758,0.815
48.974,0.319,-0.084,-0.689,0.764
48.984,0.364,-0.087,-0.625,0.729
48.994,0.414,-0.095,-0.560,0.702
49.004,0.463,-0.099,-0.494,0.684
49.014,0.502,-0.107,-0.444,0.679
49.024,0.530,-0.115,-0.414,0.683
49.034,0.536,-0.122,-0.397,0.678
49.043,0.518,-0.111,-0.376,0.649
49.053,0.500,-0.075,-0.344,0.611
49.063,0.473,-0.079,-0.331,0.582
49.073,0.475,-0.098,-0.322,0.582
49.083,0.495,-0.108,-0.303,0.590
49.093,0.515,-0.117,-0.283,0.599
49.103,0.524,-0.134,-0.281,0.610
49.113,0.521,-0.150,-0.297,0.618
49.123,0.492,-0.147,-0.302,0.596
49.133,0.441,-0.139,-0.327,0.566
49.143,0.392,-0.126,-0.414,0.584
49.153,0.362,-0.117,-0.528,0.650
49.163,0.357,-0.102,-0.615,0.719
49.173,0.341,-0.088,-0.691,0.775
49.183,0.299,-0.083,-0.816,0.873
49.193,0.258,-0.069,-0.967,1.003
49.203,0.214,-0.078,-1.091,1.114
49.213,0.175,-0.090,-1.165,1.182
49.223,0.135,-0.103,-1.197,1.209
49.233,0.094,-0.118,-1.204,1.214
49.243,0.075,-0.131,-1.201,1.211
49.253,0.080,-0.159,-1.197,1.210
49.263,0.109,-0.185,-1.214,1.232
49.273,0.124,-0.193,-1.250,1.271
49.283,0.093,-0.193,-1.277,1.295
49.293,0.046,-0.195,-1.307,1.323
49.303,0.008,-0.198,-1.358,1.372
49.313,-0.031,-0.203,-1.393,1.408
49.323,-0.086,-0.218,-1.401,1.421
49.333,-0.139,-0.243,-1.368,1.397
49.343,-0.159,-0.281,-1.321,1.360
49.353,-0.157,-0.323,-1.299,1.348
49.363,-0.166,-0.349,-1.303,1.359
49.373,-0.194,-0.367,-1.345,1.407
49.383,-0.238,-0.384,-1.390,1.462
49.393,-0.278,-0.401,-1.412,1.494
49.403,-0.318,-0.421,-1.410,1.506
49.413,-0.358,-0.433,-1.404,1.512
49.423,-0.385,-0.458,-1.381,1.505
49.433,-0.388,-0.485,-1.339,1.476
49.443,-0.390,-0.512,-1.308,1.458
49.453,-0.384,-0.540,-1.299,1.459
49.463,-0.367,-0.556,-1.311,1.471
49.473,-0.355,-0.564,-1.319,1.477
49.483,-0.360,-0.567,-1.305,1.468
49.493,-0.355,-0.563,-1.295,1.456
49.503,-0.344,-0.554,-1.312,1.465
49.513,-0.330,-0.538,-1.323,1.466
49.523,-0.309,-0.527,-1.312,1.448
49.533,-0.277,-0.520,-1.283,1.411
49.543,-0.250,-0.514,-1.257,1.380
49.553,-0.240,-0.501,-1.245,1.364
49.563,-0.222,-0.487,-1.234,1.345
49.573,-0.199,-0.478,-1.236,1.340
49.583,-0.192,-0.460,-1.251,1.347
49.592,-0.191,-0.437,-1.279,1.365
49.602,-0.196,-0.406,-1.311,1.386
49.612,-0.201,-0.381,-1.333,1.401
49.623,-0.177,-0.362,-1.343,1.403
49.632,-0.145,-0.349,-1.339,1.391
49.642,-0.123,-0.337,-1.328,1.375
49.652,-0.108,-0.323,-1.327,1.370
49.662,-0.088,-0.303,-1.339,1.376
49.672,-0.057,-0.277,-1.352,1.381
49.682,-0.038,-0.243,-1.350,1.372
49.692,-0.033,-0.209,-1.325,1.342
49.702,-0.024,-0.187,-1.279,1.293
49.712,-0.004,-0.177,-1.221,1.234
49.722,0.023,-0.183,-1.177,1.192
49.732,0.052,-0.188,-1.164,1.180
49.742,0.067,-0.198,-1.145,1.164
49.752,0.069,-0.189,-1.098,1.116
49.762,0.091,-0.168,-1.056,1.074
49.772,0.118,-0.160,-1.036,1.055
49.782,0.131,-0.141,-1.041,1.059
49.792,0.140,-0.116,-1.064,1.079
49.802,0.172,-0.090,-1.076,1.094
49.812,0.208,-0.073,-1.061,1.083
49.822,0.242,-0.057,-1.005,1.035
49.832,0.270,-0.059,-0.925,0.965
49.842,0.315,-0.064,-0.840,0.899
49.852,0.367,-0.075,-0.754,0.842
49.862,0.402,-0.060,-0.670,0.783
49.872,0.407,-0.046,-0.608,0.732
49.882,0.404,-0.039,-0.557,0.689
49.892,0.393,-0.030,-0.510,0.644
49.902,0.378,-0.029,-0.461,0.597
49.912,0.369,-0.042,-0.410,0.554
49.922,0.380,-0.065,-0.365,0.531
49.932,0.396,-0.088,-0.320,0.517
49.942,0.390,-0.097,-0.260,0.479
49.952,0.373,-0.117,-0.203,0.441
49.962,0.378,-0.144,-0.155,0.433
49.972,0.402,-0.171,-0.117,0.452
49.982,0.412,-0.181,-0.133,0.469
49.992,0.410,-0.179,-0.190,0.486
50.002,0.390,-0.162,-0.249,0.490
50.012,0.354,-0.138,-0.327,0.501
50.022,0.317,-0.111,-0.436,0.550
50.032,0.282,-0.083,-0.544,0.619
50.042,0.243,-0.065,-0.651,0.698
50.052,0.220,-0.051,-0.768,0.800
50.062,0.193,-0.048,-0.881,0.904
50.072,0.154,-0.058,-0.949,0.963
50.082,0.142,-0.075,-0.965,0.978
50.092,0.155,-0.094,-0.986,1.003
50.102,0.170,-0.110,-1.052,1.071
50.112,0.170,-0.118,-1.140,1.158
50.122,0.146,-0.117,-1.218,1.233
50.132,0.092,-0.115,-1.307,1.316
50.142,0.041,-0.107,-1.389,1.394
50.152,0.006,-0.107,-1.427,1.431
50.162,-0.019,-0.114,-1.429,1.434
50.171,-0.040,-0.130,-1.421,1.428
50.181,-0.046,-0.159,-1.416,1.426
50.192,-0.046,-0.174,-1.436,1.447
50.201,-0.072,-0.188,-1.480,1.494
50.211,-0.111,-0.193,-1.506,1.522
50.221,-0.175,-0.202,-1.511,1.534
50.231,-0.229,-0.217,-1.493,1.526
50.241,-0.268,-0.240,-1.445,1.489
50.251,-0.275,-0.273,-1.390,1.443
50.261,-0.276,-0.295,-1.369,1.428
50.272,-0.308,-0.311,-1.365,1.434
50.281,-0.348,-0.331,-1.348,1.432
50.291,-0.379,-0.354,-1.334,1.431
50.301,-0.409,-0.372,-1.315,1.427
50.311,-0.446,-0.386,-1.305,1.432
50.321,-0.491,-0.396,-1.302,1.446
50.331,-0.522,-0.410,-1.297,1.457
50.341,-0.517,-0.426,-1.290,1.454
50.351,-0.494,-0.437,-1.301,1.458
50.361,-0.476,-0.437,-1.327,1.476
50.371,-0.470,-0.430,-1.342,1.485
50.381,-0.448,-0.417,-1.347,1.480
50.391,-0.418,-0.408,-1.343,1.465
50.401,-0.396,-0.398,-1.329,1.442
50.411,-0.385,-0.390,-1.315,1.424
50.421,-0.366,-0.382,-1.309,1.412
50.431,-0.338,-0.374,-1.320,1.413
50.441,-0.310,-0.363,-1.327,1.410
50.451,-0.270,-0.350,-1.314,1.386
50.461,-0.235,-0.339,-1.294,1.358
50.471,-0.208,-0.329,-1.265,1.323
50.481,-0.170,-0.318,-1.244,1.295
50.491,-0.133,-0.308,-1.243,1.288
50.501,-0.087,-0.295,-1.259,1.296
50.511,-0.051,-0.277,-1.275,1.306
50.521,-0.025,-0.258,-1.292,1.318
50.531,-0.005,-0.237,-1.309,1.331
50.541,0.015,-0.213,-1.305,1.322
50.551,0.033,-0.191,-1.283,1.297
50.561,0.042,-0.173,-1.241,1.254
50.571,0.044,-0.160,-1.214,1.225
50.581,0.044,-0.153,-1.197,1.207
50.591,0.040,-0.152,-1.176,1.187
50.601,0.053,-0.155,-1.164,1.176
50.611,0.084,-0.154,-1.142,1.156
50.621,0.092,-0.154,-1.091,1.106
50.631,0.098,-0.148,-1.046,1.061
50.641,0.115,-0.143,-1.012,1.029
50.651,0.138,-0.127,-0.987,1.005
50.661,0.156,-0.113,-0.967,0.986
50.671,0.172,-0.095,-0.947,0.967
50.681,0.190,-0.079,-0.909,0.932
50.691,0.213,-0.072,-0.847,0.876
50.701,0.228,-0.066,-0.776,0.811
50.711,0.242,-0.053,-0.708,0.750
50.721,0.273,-0.028,-0.655,0.710
50.731,0.294,-0.023,-0.615,0.682
50.740,0.326,-0.018,-0.569,0.656
50.750,0.356,-0.018,-0.515,0.627
50.760,0.365,-0.019,-0.469,0.595
50.770,0.362,-0.021,-0.429,0.562
50.780,0.361,-0.030,-0.396,0.537
50.790,0.359,-0.042,-0.364,0.513
50.800,0.350,-0.058,-0.343,0.493
50.810,0.354,-0.083,-0.329,0.490
50.820,0.363,-0.107,-0.314,0.491
50.830,0.385,-0.111,-0.286,0.493
50.840,0.384,-0.128,-0.289,0.497
50.850,0.373,-0.139,-0.325,0.514
50.860,0.363,-0.128,-0.376,0.538
50.870,0.349,-0.110,-0.441,0.573
50.880,0.336,-0.094,-0.519,0.626
50.890,0.310,-0.072,-0.619,0.696
50.900,0.281,-0.053,-0.717,0.772
50.910,0.268,-0.054,-0.805,0.850
50.920,0.274,-0.059,-0.868,0.912
50.930,0.266,-0.062,-0.916,0.956
50.940,0.235,-0.065,-0.954,0.985
50.950,0.208,-0.050,-0.991,1.014
50.960,0.177,-0.045,-1.035,1.051
50.970,0.149,-0.044,-1.072,1.083
50.980,0.132,-0.053,-1.100,1.110
50.990,0.127,-0.067,-1.137,1.146
51.000,0.122,-0.075,-1.191,1.200
51.010,0.100,-0.071,-1.255,1.261
51.020,0.065,-0.059,-1.312,1.315
51.030,0.007,-0.044,-1.344,1.345
51.040,-0.053,-0.053,-1.355,1.357
51.050,-0.071,-0.073,-1.349,1.352
51.060,-0.063,-0.101,-1.338,1.344
51.070,-0.062,-0.128,-1.357,1.365
51.080,-0.061,-0.151,-1.393,1.402
51.090,-0.057,-0.170,-1.416,1.427
51.100,-0.066,-0.191,-1.432,1.446
51.110,-0.087,-0.214,-1.422,1.440
51.120,-0.101,-0.237,-1.410,1.434
51.130,-0.107,-0.256,-1.423,1.450
51.140,-0.124,-0.273,-1.447,1.478
51.150,-0.160,-0.290,-1.471,1.508
51.160,-0.191,-0.317,-1.481,1.526
51.170,-0.199,-0.345,-1.468,1.521
51.180,-0.194,-0.377,-1.428,1.490
51.190,-0.186,-0.406,-1.394,1.464
51.200,-0.198,-0.425,-1.371,1.449
51.210,-0.209,-0.440,-1.347,1.433
51.220,-0.194,-0.451,-1.334,1.421
51.230,-0.178,-0.455,-1.323,1.411
51.240,-0.180,-0.449,-1.292,1.380
51.250,-0.197,-0.432,-1.263,1.349
51.260,-0.214,-0.412,-1.246,1.329
51.270,-0.230,-0.394,-1.230,1.312
51.280,-0.244,-0.376,-1.222,1.301
51.290,-0.250,-0.361,-1.221,1.297
51.299,-0.249,-0.350,-1.225,1.298
51.310,-0.247,-0.341,-1.216,1.287
51.320,-0.234,-0.335,-1.202,1.269
51.329,-0.217,-0.327,-1.201,1.264
51.339,-0.200,-0.314,-1.216,1.272
51.349,-0.186,-0.294,-1.232,1.280
51.359,-0.178,-0.275,-1.262,1.303
51.369,-0.183,-0.252,-1.307,1.343
51.379,-0.201,-0.224,-1.331,1.365
51.389,-0.212,-0.203,-1.336,1.368
51.400,-0.207,-0.186,-1.331,1.360
51.410,-0.188,-0.171,-1.312,1.336
51.420,-0.153,-0.158,-1.282,1.301
51.429,-0.124,-0.140,-1.256,1.270
51.439,-0.094,-0.120,-1.241,1.250
51.449,-0.058,-0.099,-1.220,1.225
51.459,-0.036,-0.073,-1.181,1.184
51.469,-0.031,-0.052,-1.139,1.141
51.479,-0.010,-0.044,-1.105,1.106
51.489,0.016,-0.043,-1.062,1.063
51.499,0.029,-0.054,-1.008,1.010
51.509,0.047,-0.067,-0.966,0.970
51.519,0.059,-0.074,-0.902,0.907
51.529,0.071,-0.079,-0.843,0.850
51.539,0.093,-0.090,-0.802,0.813
51.549,0.113,-0.080,-0.784,0.796
51.559,0.114,-0.061,-0.806,0.816
51.569,0.116,-0.036,-0.847,0.856
51.579,0.124,-0.001,-0.912,0.920
51.589,0.154,0.042,-0.965,0.978
51.599,0.198,0.058,-0.970,0.992
51.609,0.263,0.049,-0.939,0.977
51.619,0.335,0.045,-0.893,0.955
51.629,0.385,0.036,-0.860,0.943
51.639,0.419,0.033,-0.824,0.925
51.649,0.431,0.024,-0.765,0.878
51.659,0.426,0.001,-0.697,0.817
51.669,0.431,-0.018,-0.634,0.767
51.679,0.446,-0.044,-0.562,0.719
51.689,0.466,-0.076,-0.497,0.685
51.699,0.486,-0.103,-0.455,0.673
51.709,0.508,-0.128,-0.419,0.671
51.719,0.520,-0.147,-0.399,0.671
51.729,0.515,-0.148,-0.427,0.685
51.739,0.481,-0.135,-0.483,0.695
51.749,0.445,-0.111,-0.531,0.702
51.759,0.415,-0.095,-0.583,0.722
51.769,0.381,-0.090,-0.641,0.751
51.779,0.356,-0.084,-0.694,0.785
51.789,0.328,-0.084,-0.746,0.819
51.799,0.293,-0.071,-0.794,0.849
51.809,0.257,-0.056,-0.836,0.876
51.818,0.216,-0.051,-0.878,0.905
51.829,0.180,-0.033,-0.925,0.943
51.839,0.139,-0.021,-0.979,0.989
51.849,0.101,-0.020,-1.025,1.030
51.859,0.071,-0.022,-1.051,1.053
51.869,0.032,-0.044,-1.072,1.073
51.879,0.028,-0.067,-1.095,1.097
51.889,0.054,-0.068,-1.113,1.116
51.899,0.075,-0.076,-1.150,1.155
51.909,0.073,-0.087,-1.184,1.189
51.918,0.049,-0.093,-1.207,1.212
51.928,0.025,-0.097,-1.239,1.243
51.938,-0.008,-0.091,-1.282,1.285
51.948,-0.069,-0.096,-1.310,1.315
51.958,-0.121,-0.117,-1.321,1.331
51.968,-0.152,-0.135,-1.338,1.354
51.978,-0.164,-0.162,-1.351,1.371
51.988,-0.174,-0.185,-1.343,1.367
51.998,-0.188,-0.223,-1.336,1.368
52.008,-0.185,-0.248,-1.340,1.375
52.018,-0.210,-0.269,-1.346,1.389
52.028,-0.254,-0.285,-1.353,1.406
52.038,-0.305,-0.301,-1.370,1.435
52.048,-0.337,-0.327,-1.385,1.462
52.058,-0.366,-0.353,-1.399,1.488
52.068,-0.396,-0.385,-1.402,1.507
52.078,-0.403,-0.414,-1.396,1.510
52.088,-0.384,-0.441,-1.395,1.513
52.098,-0.369,-0.457,-1.398,1.516
52.108,-0.375,-0.462,-1.390,1.512
52.118,-0.377,-0.462,-1.365,1.490
52.128,-0.369,-0.462,-1.348,1.472
52.138,-0.350,-0.456,-1.342,1.460
52.148,-0.338,-0.443,-1.336,1.448
52.158,-0.332,-0.430,-1.320,1.427
52.168,-0.322,-0.417,-1.309,1.411
52.178,-0.307,-0.404,-1.298,1.394
52.188,-0.296,-0.389,-1.283,1.373
52.198,-0.302,-0.369,-1.286,1.372
52.208,-0.297,-0.349,-1.304,1.382
52.218,-0.261,-0.329,-1.311,1.377
52.228,-0.223,-0.317,-1.312,1.368
52.238,-0.179,-0.315,-1.305,1.355
52.248,-0.125,-0.308,-1.308,1.350
52.258,-0.081,-0.298,-1.323,1.359
52.268,-0.049,-0.281,-1.359,1.389
52.278,-0.029,-0.256,-1.386,1.410
52.288,-0.015,-0.232,-1.392,1.412
52.298,-0.009,-0.204,-1.390,1.405
52.308,-0.005,-0.169,-1.370,1.381
52.318,0.008,-0.142,-1.342,1.350
52.328,0.042,-0.120,-1.309,1.315
52.338,0.074,-0.112,-1.264,1.271
52.348,0.096,-0.115,-1.219,1.228
52.358,0.114,-0.122,-1.180,1.191
52.368,0.124,-0.129,-1.147,1.161
52.378,0.131,-0.125,-1.095,1.110
52.388,0.153,-0.121,-1.055,1.073
52.398,0.182,-0.113,-1.008,1.030
52.408,0.195,-0.104,-0.945,0.971
52.418,0.209,-0.093,-0.872,0.902
52.428,0.224,-0.082,-0.808,0.842
52.437,0.226,-0.069,-0.762,0.798
52.447,0.222,-0.059,-0.733,0.768
52.458,0.223,-0.046,-0.706,0.742
52.467,0.231,-0.030,-0.667,0.706
52.478,0.242,-0.023,-0.621,0.667
52.487,0.266,-0.020,-0.579,0.638
52.497,0.302,-0.013,-0.538,0.617
52.507,0.340,-0.008,-0.504,0.608
52.517,0.351,-0.007,-0.480,0.595
52.527,0.342,-0.011,-0.453,0.568
52.537,0.339,-0.016,-0.413,0.535
52.547,0.338,-0.028,-0.373,0.505
52.557,0.332,-0.054,-0.348,0.484
52.567,0.342,-0.081,-0.348,0.495
52.577,0.366,-0.100,-0.371,0.531
52.587,0.382,-0.109,-0.412,0.572
52.597,0.388,-0.119,-0.450,0.606
52.607,0.395,-0.106,-0.471,0.624
52.617,0.398,-0.086,-0.484,0.632
52.627,0.396,-0.082,-0.519,0.658
52.637,0.381,-0.078,-0.583,0.700
52.647,0.346,-0.075,-0.680,0.766
52.657,0.309,-0.079,-0.764,0.828
52.667,0.279,-0.090,-0.810,0.861
52.677,0.255,-0.098,-0.825,0.869
52.687,0.236,-0.099,-0.836,0.874
52.697,0.220,-0.110,-0.871,0.905
52.707,0.203,-0.119,-0.933,0.962
52.717,0.186,-0.130,-0.991,1.017
52.727,0.169,-0.140,-1.031,1.054
52.737,0.149,-0.155,-1.076,1.098
52.747,0.138,-0.174,-1.131,1.152
52.757,0.134,-0.191,-1.200,1.222
52.767,0.129,-0.203,-1.271,1.294
52.777,0.110,-0.215,-1.326,1.348
52.787,0.056,-0.222,-1.357,1.376
52.797,-0.024,-0.227,-1.389,1.408
52.807,-0.106,-0.233,-1.448,1.470
52.817,-0.184,-0.241,-1.518,1.548
52.827,-0.248,-0.256,-1.575,1.615
52.837,-0.298,-0.280,-1.599,1.651
52.847,-0.333,-0.307,-1.581,1.644
52.857,-0.351,-0.337,-1.527,1.603
52.867,-0.364,-0.363,-1.466,1.553
52.877,-0.381,-0.394,-1.405,1.508
52.887,-0.403,-0.411,-1.376,1.492
52.897,-0.439,-0.416,-1.380,1.507
52.907,-0.480,-0.417,-1.395,1.532
52.917,-0.526,-0.416,-1.404,1.556
52.927,-0.565,-0.418,-1.385,1.553
52.937,-0.586,-0.424,-1.344,1.526
52.947,-0.591,-0.436,-1.294,1.487
52.957,-0.583,-0.444,-1.256,1.454
52.967,-0.561,-0.444,-1.232,1.425
52.976,-0.528,-0.437,-1.228,1.406
52.987,-0.481,-0.422,-1.249,1.403
52.997,-0.429,-0.407,-1.270,1.401
53.006,-0.378,-0.395,-1.276,1.388
53.016,-0.339,-0.384,-1.256,1.357
53.027,-0.315,-0.378,-1.226,1.321
53.036,-0.282,-0.376,-1.228,1.315
53.046,-0.252,-0.371,-1.254,1.332
53.056,-0.234,-0.364,-1.281,1.353
53.066,-0.218,-0.351,-1.322,1.385
53.076,-0.193,-0.334,-1.360,1.413
53.087,-0.172,-0.314,-1.370,1.416
53.097,-0.159,-0.297,-1.365,1.406
53.106,-0.138,-0.283,-1.356,1.392
53.116,-0.103,-0.269,-1.348,1.379
53.126,-0.074,-0.250,-1.342,1.367
53.136,-0.058,-0.222,-1.333,1.352
53.146,-0.040,-0.196,-1.308,1.323
53.156,-0.015,-0.177,-1.266,1.278
53.166,0.002,-0.168,-1.215,1.226
53.176,0.026,-0.168,-1.178,1.190
53.186,0.058,-0.169,-1.153,1.167
53.196,0.082,-0.167,-1.130,1.145
53.206,0.083,-0.157,-1.082,1.097
53.216,0.078,-0.155,-1.032,1.047
53.226,0.090,-0.155,-0.981,0.997
53.236,0.115,-0.154,-0.941,0.961
53.246,0.135,-0.153,-0.907,0.930
53.256,0.148,-0.150,-0.870,0.895
53.266,0.162,-0.150,-0.826,0.855
53.276,0.173,-0.143,-0.793,0.824
53.286,0.173,-0.136,-0.781,0.811
53.296,0.170,-0.129,-0.779,0.807
53.306,0.172,-0.126,-0.764,0.793
53.316,0.194,-0.129,-0.735,0.771
53.326,0.207,-0.128,-0.700,0.741
53.336,0.215,-0.137,-0.659,0.707
53.346,0.243,-0.137,-0.612,0.673
53.356,0.275,-0.139,-0.570,0.648
53.366,0.295,-0.136,-0.539,0.629
53.376,0.300,-0.138,-0.511,0.608
53.386,0.305,-0.135,-0.481,0.586
53.396,0.306,-0.126,-0.466,0.571
53.406,0.299,-0.130,-0.478,0.579
53.416,0.301,-0.136,-0.484,0.586
53.426,0.306,-0.138,-0.475,0.582
53.436,0.305,-0.143,-0.467,0.576
53.446,0.300,-0.148,-0.478,0.583
53.456,0.301,-0.149,-0.494,0.597
53.466,0.308,-0.132,-0.531,0.628
53.476,0.293,-0.132,-0.588,0.671
53.486,0.278,-0.136,-0.629,0.701
53.496,0.271,-0.139,-0.642,0.711
53.506,0.268,-0.145,-0.651,0.719
53.515,0.265,-0.157,-0.667,0.735
53.526,0.271,-0.157,-0.696,0.763
53.536,0.270,-0.140,-0.742,0.802
53.546,0.242,-0.123,-0.813,0.857
53.556,0.191,-0.125,-0.894,0.923
53.565,0.153,-0.127,-0.959,0.979
53.575,0.116,-0.134,-1.002,1.017
53.586,0.110,-0.154,-1.031,1.048
53.596,0.130,-0.171,-1.071,1.092
53.606,0.120,-0.185,-1.127,1.148
53.615,0.071,-0.185,-1.168,1.185
53.625,0.004,-0.184,-1.199,1.213
53.635,-0.053,-0.185,-1.238,1.253
53.645,-0.097,-0.184,-1.280,1.297
53.655,-0.135,-0.189,-1.322,1.342
53.665,-0.160,-0.202,-1.357,1.381
53.675,-0.177,-0.212,-1.365,1.393
53.685,-0.192,-0.237,-1.348,1.382
53.695,-0.204,-0.255,-1.320,1.359
53.705,-0.227,-0.272,-1.301,1.348
53.715,-0.243,-0.283,-1.301,1.353
53.725,-0.248,-0.297,-1.299,1.355
53.735,-0.271,-0.301,-1.302,1.363
53.745,-0.325,-0.301,-1.317,1.390
53.755,-0.377,-0.301,-1.322,1.408
53.765,-0.424,-0.311,-1.317,1.418
53.775,-0.458,-0.330,-1.312,1.428
53.785,-0.459,-0.356,-1.291,1.416
53.795,-0.447,-0.380,-1.260,1.390
53.805,-0.427,-0.396,-1.227,1.358
53.815,-0.395,-0.414,-1.205,1.334
53.825,-0.378,-0.421,-1.204,1.330
53.835,-0.367,-0.420,-1.219,1.340
53.845,-0.363,-0.410,-1.236,1.352
53.855,-0.362,-0.393,-1.261,1.369
53.865,-0.360,-0.369,-1.287,1.387
53.875,-0.352,-0.350,-1.288,1.380
53.885,-0.328,-0.342,-1.265,1.351
53.895,-0.287,-0.339,-1.231,1.309
53.905,-0.245,-0.331,-1.204,1.273
53.915,-0.209,-0.318,-1.196,1.255
53.925,-0.179,-0.302,-1.194,1.244
53.935,-0.155,-0.286,-1.196,1.240
53.945,-0.142,-0.271,-1.188,1.227
53.955,-0.137,-0.253,-1.191,1.225
53.965,-0.126,-0.245,-1.196,1.227
53.975,-0.101,-0.243,-1.193,1.222
53.985,-0.067,-0.250,-1.181,1.209
53.995,-0.037,-0.261,-1.158,1.188
54.005,-0.014,-0.268,-1.134,1.165
54.015,0.000,-0.274,-1.111,1.144
54.025,0.015,-0.282,-1.109,1.145
54.035,0.013,-0.281,-1.116,1.151
54.045,-0.002,-0.273,-1.124,1.157
54.055,-0.037,-0.262,-1.138,1.168
54.065,-0.067,-0.243,-1.142,1.170
54.075,-0.083,-0.228,-1.132,1.157
54.085,-0.083,-0.218,-1.116,1.140
54.095,-0.063,-0.219,-1.094,1.118
54.105,-0.035,-0.213,-1.073,1.094
54.115,-0.001,-0.213,-1.037,1.059
54.125,0.021,-0.210,-0.998,1.020
54.135,0.016,-0.202,-0.963,0.984
54.145,0.019,-0.191,-0.924,0.944
54.154,0.031,-0.185,-0.881,0.901
54.165,0.049,-0.188,-0.837,0.859
54.175,0.076,-0.198,-0.799,0.826
54.184,0.101,-0.206,-0.761,0.794
54.195,0.128,-0.207,-0.725,0.765
54.204,0.147,-0.205,-0.687,0.732
54.214,0.159,-0.201,-0.642,0.691
54.224,0.186,-0.194,-0.591,0.649
54.234,0.221,-0.184,-0.551,0.621
54.244,0.263,-0.174,-0.540,0.625
54.254,0.296,-0.152,-0.571,0.661
54.264,0.298,-0.122,-0.594,0.676
54.274,0.277,-0.096,-0.601,0.668
54.284,0.262,-0.066,-0.596,0.654
54.294,0.249,-0.048,-0.605,0.656
54.304,0.225,-0.032,-0.652,0.690
54.314,0.202,-0.021,-0.719,0.748
54.324,0.199,-0.021,-0.763,0.789
54.334,0.222,-0.037,-0.767,0.799
54.344,0.246,-0.069,-0.758,0.800
54.354,0.265,-0.102,-0.721,0.775
54.364,0.285,-0.134,-0.680,0.749
54.374,0.307,-0.147,-0.682,0.762
54.384,0.306,-0.148,-0.726,0.802
54.394,0.294,-0.154,-0.777,0.845
54.404,0.287,-0.156,-0.825,0.888
54.414,0.278,-0.148,-0.873,0.928
54.424,0.268,-0.140,-0.927,0.975
54.434,0.257,-0.144,-0.989,1.032
54.444,0.248,-0.156,-1.029,1.070
54.454,0.235,-0.173,-1.052,1.092
54.464,0.224,-0.186,-1.050,1.090
54.474,0.210,-0.199,-1.019,1.059
54.484,0.195,-0.217,-0.983,1.025
54.494,0.183,-0.232,-0.968,1.012
54.504,0.163,-0.254,-0.978,1.023
54.514,0.145,-0.260,-1.001,1.045
54.524,0.120,-0.271,-1.018,1.060
54.534,0.104,-0.275,-1.024,1.065
54.544,0.078,-0.271,-1.042,1.080
54.554,0.029,-0.263,-1.098,1.129
54.564,-0.018,-0.259,-1.147,1.176
54.574,-0.071,-0.263,-1.177,1.208
54.584,-0.120,-0.268,-1.189,1.225
54.594,-0.173,-0.275,-1.183,1.226
54.604,-0.218,-0.291,-1.181,1.235
