time,gFx,gFy,gFz,gFTotal
0.749,-0.275,-0.547,-1.048,1.213
0.759,-0.332,-0.544,-1.001,1.187
0.769,-0.365,-0.559,-0.979,1.185
0.779,-0.376,-0.582,-0.993,1.211
0.789,-0.370,-0.602,-1.050,1.266
0.799,-0.360,-0.618,-1.114,1.324
0.809,-0.321,-0.612,-1.145,1.337
0.819,-0.265,-0.607,-1.129,1.309
0.829,-0.216,-0.601,-1.096,1.269
0.839,-0.182,-0.574,-1.068,1.226
0.849,-0.158,-0.521,-1.051,1.184
0.859,-0.152,-0.478,-1.062,1.174
0.869,-0.143,-0.472,-1.113,1.217
0.879,-0.125,-0.485,-1.176,1.278
0.889,-0.119,-0.482,-1.221,1.318
0.899,-0.086,-0.485,-1.224,1.320
0.909,-0.038,-0.491,-1.218,1.314
0.919,0.002,-0.483,-1.205,1.298
0.928,0.025,-0.465,-1.193,1.281
0.939,0.032,-0.426,-1.197,1.271
0.948,0.023,-0.376,-1.220,1.277
0.958,-0.012,-0.304,-1.240,1.277
0.968,-0.040,-0.263,-1.204,1.233
0.978,-0.041,-0.273,-1.165,1.198
0.988,-0.041,-0.288,-1.138,1.174
0.998,-0.024,-0.317,-1.092,1.137
1.008,-0.019,-0.311,-1.072,1.117
1.018,-0.030,-0.295,-1.071,1.111
1.028,-0.053,-0.275,-1.067,1.103
1.038,-0.070,-0.208,-1.063,1.086
1.048,-0.076,-0.164,-1.047,1.062
1.058,-0.060,-0.152,-1.015,1.028
1.068,-0.048,-0.139,-1.020,1.030
1.078,-0.024,-0.120,-1.071,1.078
1.088,-0.004,-0.141,-1.065,1.074
1.098,-0.019,-0.055,-1.089,1.091
1.108,-0.055,-0.003,-1.162,1.163
1.118,-0.047,-0.017,-1.141,1.142
1.128,-0.082,-0.006,-1.093,1.096
1.138,-0.048,-0.012,-1.020,1.022
1.148,-0.028,0.009,-0.980,0.981
1.158,-0.049,0.047,-0.952,0.954
1.168,-0.025,-0.015,-0.854,0.854
1.178,0.022,-0.017,-0.795,0.796
1.188,-0.020,0.181,-0.989,1.006
1.198,0.019,0.184,-0.936,0.954
1.208,-0.005,0.226,-0.935,0.962
1.218,-0.016,0.288,-0.951,0.993
1.228,-0.024,0.231,-0.880,0.910
1.238,0.040,0.207,-0.837,0.863
1.248,0.049,0.130,-0.744,0.757
1.258,0.102,0.181,-0.715,0.745
1.268,0.123,0.240,-0.709,0.759
1.278,0.124,0.268,-0.678,0.740
1.288,0.062,0.336,-0.674,0.755
1.298,0.004,0.356,-0.645,0.737
1.308,0.007,0.328,-0.601,0.685
1.318,0.069,0.269,-0.603,0.663
1.328,0.156,0.200,-0.649,0.697
1.338,0.233,0.254,-0.695,0.776
1.348,0.245,0.342,-0.720,0.834
1.358,0.161,0.370,-0.784,0.882
1.368,0.099,0.377,-0.866,0.950
1.378,0.111,0.416,-0.970,1.061
1.388,0.145,0.442,-1.015,1.116
1.398,0.152,0.400,-1.005,1.093
1.408,0.164,0.359,-0.999,1.074
1.418,0.152,0.334,-1.015,1.079
1.428,0.146,0.290,-1.021,1.072
1.438,0.180,0.317,-1.052,1.114
1.448,0.168,0.342,-1.115,1.178
1.458,0.062,0.302,-1.171,1.211
1.468,-0.036,0.264,-1.191,1.220
1.478,-0.064,0.237,-1.180,1.205
1.488,-0.040,0.206,-1.177,1.195
1.498,-0.026,0.173,-1.171,1.184
1.508,-0.020,0.180,-1.154,1.168
1.518,-0.038,0.202,-1.166,1.184
1.528,-0.151,0.164,-1.193,1.213
1.538,-0.246,0.091,-1.219,1.247
1.548,-0.257,0.057,-1.267,1.294
1.558,-0.241,0.020,-1.307,1.329
1.568,-0.226,-0.029,-1.336,1.355
1.578,-0.204,-0.073,-1.355,1.372
1.588,-0.163,-0.123,-1.346,1.361
1.598,-0.144,-0.165,-1.228,1.247
1.608,-0.154,-0.206,-1.111,1.140
1.618,-0.183,-0.214,-1.068,1.104
1.628,-0.260,-0.217,-1.097,1.148
1.637,-0.317,-0.239,-1.150,1.217
1.647,-0.337,-0.275,-1.223,1.298
1.657,-0.344,-0.309,-1.293,1.373
1.668,-0.332,-0.323,-1.318,1.397
1.678,-0.318,-0.317,-1.301,1.376
1.688,-0.291,-0.314,-1.260,1.331
1.697,-0.265,-0.335,-1.197,1.270
1.707,-0.251,-0.314,-1.128,1.197
1.717,-0.207,-0.315,-1.092,1.155
1.727,-0.202,-0.361,-1.078,1.155
1.738,-0.193,-0.371,-1.065,1.144
1.747,-0.189,-0.393,-1.063,1.149
1.757,-0.184,-0.409,-1.078,1.168
1.767,-0.177,-0.404,-1.106,1.191
1.777,-0.182,-0.407,-1.113,1.199
1.787,-0.190,-0.410,-1.104,1.193
1.797,-0.204,-0.397,-1.108,1.194
1.807,-0.212,-0.359,-1.136,1.210
1.817,-0.214,-0.335,-1.166,1.232
1.827,-0.226,-0.314,-1.157,1.220
1.837,-0.225,-0.307,-1.110,1.174
1.847,-0.185,-0.299,-1.087,1.142
1.857,-0.163,-0.270,-1.102,1.147
1.867,-0.165,-0.232,-1.157,1.191
1.877,-0.178,-0.195,-1.208,1.236
1.887,-0.195,-0.167,-1.226,1.253
1.897,-0.209,-0.146,-1.218,1.245
1.907,-0.199,-0.109,-1.198,1.219
1.917,-0.168,-0.093,-1.178,1.193
1.927,-0.157,-0.083,-1.192,1.205
1.937,-0.149,-0.038,-1.244,1.253
1.947,-0.177,-0.008,-1.271,1.284
1.957,-0.197,0.030,-1.243,1.259
1.967,-0.203,0.060,-1.187,1.206
1.977,-0.208,0.071,-1.127,1.148
1.987,-0.234,0.099,-1.104,1.132
1.997,-0.266,0.118,-1.135,1.172
2.007,-0.272,0.152,-1.213,1.252
2.017,-0.242,0.187,-1.287,1.323
2.027,-0.219,0.217,-1.321,1.356
2.037,-0.205,0.216,-1.325,1.358
2.047,-0.179,0.277,-1.376,1.415
2.057,-0.172,0.321,-1.371,1.419
2.067,-0.174,0.296,-1.303,1.348
2.077,-0.179,0.302,-1.225,1.274
2.087,-0.197,0.329,-1.162,1.224
2.097,-0.210,0.379,-1.117,1.198
2.107,-0.201,0.419,-1.073,1.170
2.117,-0.183,0.411,-1.031,1.125
2.127,-0.165,0.394,-1.008,1.095
2.137,-0.148,0.413,-1.028,1.118
2.147,-0.118,0.449,-1.057,1.155
2.157,-0.088,0.467,-1.068,1.169
2.167,-0.064,0.472,-1.032,1.136
2.177,-0.032,0.489,-0.964,1.082
2.187,-0.007,0.509,-0.900,1.034
2.197,-0.010,0.537,-0.865,1.018
2.207,-0.019,0.569,-0.861,1.032
2.217,0.004,0.574,-0.877,1.048
2.227,0.034,0.566,-0.888,1.053
2.237,0.050,0.575,-0.869,1.044
2.247,0.059,0.574,-0.818,1.001
2.257,0.072,0.556,-0.765,0.949
2.267,0.085,0.574,-0.743,0.943
2.277,0.091,0.573,-0.731,0.933
2.287,0.104,0.541,-0.699,0.890
2.297,0.112,0.546,-0.690,0.887
2.306,0.116,0.545,-0.691,0.888
2.317,0.111,0.522,-0.699,0.879
2.326,0.101,0.518,-0.708,0.883
2.337,0.098,0.523,-0.708,0.885
2.347,0.090,0.514,-0.707,0.879
2.356,0.090,0.477,-0.724,0.872
2.366,0.116,0.451,-0.739,0.873
2.376,0.094,0.410,-0.745,0.856
2.386,0.060,0.358,-0.757,0.840
2.397,0.040,0.320,-0.805,0.867
2.406,-0.013,0.297,-0.863,0.912
2.416,-0.072,0.264,-0.910,0.950
2.426,-0.097,0.238,-0.959,0.993
2.436,-0.102,0.221,-1.020,1.048
2.446,-0.103,0.200,-1.091,1.114
2.456,-0.100,0.177,-1.125,1.143
2.466,-0.089,0.115,-1.108,1.118
2.476,-0.088,0.043,-1.063,1.067
2.486,-0.060,-0.011,-1.026,1.028
2.496,-0.062,-0.073,-1.042,1.046
2.506,-0.066,-0.117,-1.079,1.087
2.516,-0.053,-0.132,-1.108,1.117
2.526,-0.053,-0.168,-1.121,1.135
2.536,-0.059,-0.227,-1.117,1.141
2.546,-0.064,-0.282,-1.117,1.154
2.556,-0.058,-0.326,-1.137,1.184
2.566,-0.046,-0.342,-1.169,1.219
2.576,-0.029,-0.360,-1.186,1.239
2.586,0.006,-0.358,-1.200,1.253
2.596,0.032,-0.319,-1.256,1.296
2.606,0.029,-0.296,-1.302,1.336
2.616,-0.025,-0.300,-1.267,1.302
2.626,-0.089,-0.286,-1.184,1.221
2.636,-0.134,-0.271,-1.073,1.115
2.646,-0.203,-0.249,-0.982,1.033
2.656,-0.238,-0.225,-0.919,0.976
2.666,-0.259,-0.198,-0.871,0.930
2.676,-0.263,-0.217,-0.842,0.909
2.686,-0.237,-0.273,-0.833,0.908
2.696,-0.194,-0.316,-0.847,0.925
2.706,-0.150,-0.331,-0.844,0.919
2.716,-0.114,-0.340,-0.829,0.904
2.726,-0.074,-0.345,-0.860,0.929
2.736,-0.052,-0.343,-0.926,0.989
2.746,-0.032,-0.342,-0.997,1.055
2.756,-0.031,-0.375,-1.041,1.107
2.766,-0.027,-0.403,-1.075,1.149
2.776,-0.044,-0.359,-1.163,1.218
2.786,-0.084,-0.337,-1.243,1.291
2.796,-0.103,-0.336,-1.282,1.330
2.806,-0.099,-0.332,-1.306,1.351
2.816,-0.099,-0.324,-1.328,1.370
2.826,-0.101,-0.316,-1.338,1.379
2.836,-0.095,-0.295,-1.324,1.360
2.846,-0.088,-0.263,-1.285,1.315
2.856,-0.079,-0.239,-1.228,1.253
2.866,-0.078,-0.213,-1.163,1.184
2.876,-0.126,-0.208,-1.129,1.155
2.886,-0.153,-0.196,-1.144,1.171
2.896,-0.147,-0.166,-1.194,1.215
2.906,-0.130,-0.144,-1.255,1.270
2.916,-0.130,-0.127,-1.292,1.305
2.925,-0.120,-0.110,-1.314,1.324
2.935,-0.099,-0.069,-1.306,1.311
2.945,-0.082,-0.041,-1.271,1.274
2.957,-0.075,-0.038,-1.234,1.237
2.966,-0.084,-0.030,-1.206,1.209
2.976,-0.098,-0.012,-1.176,1.180
2.985,-0.100,-0.001,-1.161,1.165
2.995,-0.098,0.002,-1.170,1.174
3.006,-0.102,0.018,-1.193,1.198
3.015,-0.099,0.039,-1.217,1.222
3.025,-0.105,0.077,-1.216,1.223
3.036,-0.119,0.120,-1.191,1.203
3.045,-0.135,0.139,-1.155,1.171
3.056,-0.145,0.161,-1.125,1.145
3.065,-0.151,0.190,-1.104,1.130
3.075,-0.151,0.211,-1.101,1.131
3.085,-0.142,0.237,-1.137,1.170
3.095,-0.131,0.266,-1.178,1.215
3.105,-0.122,0.290,-1.205,1.245
3.115,-0.120,0.315,-1.196,1.242
3.125,-0.118,0.335,-1.161,1.214
3.135,-0.111,0.352,-1.100,1.160
3.145,-0.114,0.381,-1.048,1.121
3.155,-0.108,0.408,-1.000,1.085
3.165,-0.073,0.438,-0.956,1.053
3.175,-0.032,0.453,-0.920,1.026
3.185,-0.003,0.479,-0.885,1.006
3.195,0.021,0.530,-0.839,0.992
3.205,0.031,0.591,-0.777,0.976
3.215,0.027,0.637,-0.712,0.955
3.225,0.017,0.685,-0.648,0.943
3.235,0.015,0.722,-0.587,0.931
3.245,0.020,0.727,-0.512,0.890
3.255,0.022,0.717,-0.432,0.837
3.265,0.029,0.712,-0.378,0.806
3.275,0.026,0.681,-0.338,0.760
3.285,0.035,0.643,-0.365,0.741
3.295,0.060,0.636,-0.463,0.789
3.305,0.063,0.608,-0.596,0.853
3.315,0.061,0.566,-0.725,0.922
3.325,0.072,0.525,-0.829,0.984
3.335,0.074,0.490,-0.883,1.013
3.345,0.042,0.464,-0.892,1.006
3.355,0.008,0.437,-0.878,0.981
3.365,-0.007,0.400,-0.862,0.950
3.375,-0.021,0.368,-0.872,0.946
3.385,-0.033,0.342,-0.914,0.977
3.395,-0.034,0.306,-0.987,1.033
3.405,-0.033,0.253,-1.070,1.100
3.415,-0.045,0.216,-1.147,1.168
3.425,-0.070,0.193,-1.206,1.223
3.435,-0.124,0.157,-1.246,1.262
3.445,-0.189,0.114,-1.282,1.301
3.455,-0.231,0.076,-1.316,1.339
3.465,-0.249,0.043,-1.336,1.360
3.475,-0.241,-0.003,-1.340,1.362
3.485,-0.220,-0.037,-1.338,1.357
3.495,-0.180,-0.065,-1.331,1.345
3.505,-0.148,-0.091,-1.341,1.352
3.515,-0.132,-0.108,-1.381,1.392
3.525,-0.128,-0.132,-1.420,1.432
3.535,-0.119,-0.168,-1.443,1.457
3.545,-0.124,-0.200,-1.430,1.450
3.555,-0.132,-0.211,-1.373,1.395
3.565,-0.141,-0.215,-1.293,1.318
3.574,-0.152,-0.227,-1.225,1.255
3.585,-0.175,-0.251,-1.183,1.222
3.595,-0.185,-0.271,-1.171,1.216
3.605,-0.188,-0.292,-1.172,1.223
3.615,-0.170,-0.314,-1.181,1.234
3.624,-0.137,-0.324,-1.182,1.233
3.635,-0.104,-0.333,-1.171,1.222
3.644,-0.082,-0.342,-1.155,1.208
3.654,-0.085,-0.333,-1.159,1.209
3.664,-0.099,-0.326,-1.193,1.241
3.674,-0.118,-0.312,-1.218,1.263
3.684,-0.117,-0.293,-1.209,1.250
3.694,-0.098,-0.290,-1.192,1.230
3.704,-0.085,-0.308,-1.179,1.222
3.714,-0.083,-0.295,-1.187,1.226
3.724,-0.083,-0.258,-1.193,1.223
3.734,-0.081,-0.241,-1.192,1.219
3.744,-0.059,-0.238,-1.195,1.220
3.754,-0.063,-0.230,-1.187,1.211
3.764,-0.100,-0.217,-1.195,1.219
3.774,-0.123,-0.195,-1.220,1.242
3.784,-0.136,-0.157,-1.215,1.233
3.794,-0.155,-0.117,-1.204,1.219
3.804,-0.178,-0.087,-1.210,1.226
3.814,-0.179,-0.052,-1.216,1.230
3.825,-0.160,-0.028,-1.234,1.245
3.834,-0.152,-0.013,-1.267,1.276
3.844,-0.143,0.015,-1.302,1.310
3.854,-0.129,0.040,-1.338,1.344
3.864,-0.117,0.060,-1.377,1.383
3.874,-0.108,0.098,-1.399,1.407
3.884,-0.119,0.127,-1.387,1.398
3.894,-0.144,0.153,-1.358,1.374
3.904,-0.156,0.177,-1.327,1.347
3.914,-0.153,0.195,-1.305,1.328
3.924,-0.155,0.215,-1.284,1.311
3.934,-0.166,0.248,-1.279,1.313
3.944,-0.195,0.277,-1.276,1.320
3.954,-0.215,0.310,-1.267,1.322
3.964,-0.222,0.348,-1.257,1.323
3.975,-0.228,0.362,-1.248,1.319
3.984,-0.225,0.370,-1.249,1.322
3.994,-0.212,0.397,-1.229,1.309
4.004,-0.204,0.423,-1.173,1.263
4.014,-0.191,0.427,-1.092,1.188
4.025,-0.167,0.431,-1.026,1.126
4.034,-0.153,0.452,-0.977,1.087
4.044,-0.151,0.470,-0.935,1.057
4.054,-0.140,0.485,-0.897,1.030
4.064,-0.120,0.510,-0.862,1.009
4.074,-0.091,0.531,-0.827,0.987
4.084,-0.057,0.540,-0.802,0.969
4.094,-0.011,0.548,-0.787,0.959
4.104,0.034,0.565,-0.778,0.962
4.114,0.035,0.577,-0.748,0.945
4.124,0.073,0.582,-0.693,0.907
4.134,0.132,0.586,-0.646,0.883
4.144,0.138,0.574,-0.601,0.842
4.154,0.124,0.551,-0.548,0.787
4.164,0.106,0.523,-0.512,0.740
4.175,0.081,0.502,-0.510,0.720
4.184,0.071,0.484,-0.526,0.718
4.194,0.067,0.465,-0.559,0.730
4.204,0.062,0.439,-0.610,0.754
4.214,0.068,0.406,-0.661,0.778
4.224,0.079,0.377,-0.714,0.811
4.234,0.088,0.362,-0.751,0.838
4.243,0.085,0.350,-0.776,0.855
4.254,0.082,0.342,-0.789,0.864
4.263,0.080,0.324,-0.788,0.856
4.274,0.074,0.313,-0.791,0.854
4.284,0.062,0.313,-0.811,0.872
4.293,0.036,0.306,-0.856,0.909
4.304,0.020,0.285,-0.906,0.950
4.313,0.007,0.259,-0.953,0.988
4.324,-0.002,0.222,-0.972,0.997
4.333,-0.013,0.201,-0.993,1.013
4.343,-0.050,0.196,-1.038,1.058
4.353,-0.076,0.165,-1.081,1.096
4.363,-0.081,0.151,-1.121,1.134
4.373,-0.086,0.150,-1.147,1.160
4.383,-0.084,0.143,-1.165,1.177
4.393,-0.072,0.127,-1.181,1.190
4.403,-0.072,0.120,-1.191,1.199
4.413,-0.084,0.102,-1.200,1.207
4.423,-0.090,0.087,-1.196,1.203
4.433,-0.100,0.066,-1.187,1.193
4.443,-0.106,0.040,-1.179,1.184
4.453,-0.115,0.033,-1.173,1.179
4.463,-0.137,0.025,-1.174,1.182
4.473,-0.156,0.010,-1.190,1.201
4.483,-0.166,-0.001,-1.211,1.223
4.493,-0.179,-0.014,-1.229,1.242
4.503,-0.182,-0.039,-1.236,1.250
4.513,-0.174,-0.061,-1.227,1.241
4.523,-0.166,-0.078,-1.207,1.220
4.533,-0.148,-0.095,-1.191,1.204
4.543,-0.126,-0.102,-1.178,1.189
4.553,-0.104,-0.106,-1.164,1.173
4.563,-0.087,-0.110,-1.155,1.163
4.573,-0.078,-0.107,-1.151,1.159
4.583,-0.072,-0.108,-1.151,1.158
4.593,-0.067,-0.115,-1.145,1.152
4.603,-0.072,-0.122,-1.142,1.150
4.613,-0.080,-0.131,-1.142,1.152
4.623,-0.084,-0.148,-1.147,1.160
4.633,-0.085,-0.171,-1.162,1.177
4.643,-0.093,-0.184,-1.173,1.191
4.653,-0.100,-0.192,-1.181,1.201
4.663,-0.095,-0.197,-1.190,1.210
4.673,-0.099,-0.185,-1.199,1.218
4.683,-0.118,-0.166,-1.188,1.206
4.693,-0.131,-0.161,-1.160,1.178
4.703,-0.146,-0.151,-1.134,1.154
4.713,-0.164,-0.128,-1.123,1.143
4.723,-0.173,-0.121,-1.117,1.137
4.733,-0.171,-0.117,-1.121,1.140
4.743,-0.159,-0.105,-1.131,1.147
4.753,-0.133,-0.091,-1.138,1.149
4.763,-0.096,-0.080,-1.154,1.160
4.773,-0.083,-0.070,-1.176,1.181
4.783,-0.097,-0.056,-1.190,1.195
4.793,-0.107,-0.044,-1.181,1.187
4.803,-0.107,-0.040,-1.158,1.163
4.813,-0.105,-0.033,-1.139,1.145
4.823,-0.133,-0.015,-1.134,1.142
4.833,-0.153,0.006,-1.143,1.154
4.843,-0.115,0.026,-1.171,1.177
4.853,-0.078,0.029,-1.205,1.208
4.862,-0.055,0.049,-1.229,1.232
4.873,-0.044,0.064,-1.241,1.244
4.883,-0.067,0.068,-1.235,1.239
4.893,-0.078,0.085,-1.212,1.218
4.903,-0.094,0.103,-1.176,1.184
4.912,-0.100,0.108,-1.133,1.142
4.923,-0.094,0.116,-1.114,1.124
4.933,-0.104,0.133,-1.124,1.136
4.942,-0.116,0.145,-1.140,1.155
4.953,-0.124,0.155,-1.153,1.170
4.962,-0.135,0.165,-1.154,1.174
4.973,-0.158,0.176,-1.139,1.164
4.983,-0.185,0.195,-1.119,1.150
4.992,-0.212,0.220,-1.100,1.141
5.002,-0.214,0.253,-1.101,1.150
5.012,-0.186,0.323,-1.140,1.199
5.023,-0.183,0.396,-1.200,1.277
5.032,-0.218,0.344,-1.255,1.319
5.043,-0.165,0.347,-1.304,1.360
5.052,-0.131,0.404,-1.296,1.364
5.062,-0.138,0.440,-1.213,1.297
5.072,-0.155,0.446,-1.101,1.198
5.082,-0.158,0.464,-1.002,1.116
5.093,-0.169,0.489,-0.934,1.068
5.102,-0.170,0.496,-0.888,1.031
5.112,-0.142,0.484,-0.873,1.008
5.122,-0.113,0.463,-0.878,0.999
5.132,-0.088,0.448,-0.901,1.010
5.142,-0.067,0.443,-0.932,1.034
5.152,-0.051,0.452,-0.959,1.061
5.162,-0.039,0.472,-0.964,1.074
5.172,0.000,0.492,-0.930,1.052
5.182,0.036,0.528,-0.877,1.024
5.192,0.067,0.569,-0.817,0.998
5.202,0.095,0.588,-0.756,0.962
5.212,0.109,0.586,-0.711,0.928
5.222,0.099,0.574,-0.719,0.925
5.232,0.081,0.566,-0.744,0.939
5.243,0.059,0.557,-0.744,0.931
5.252,0.035,0.534,-0.716,0.894
5.262,0.013,0.515,-0.676,0.850
5.272,-0.006,0.498,-0.648,0.817
5.282,-0.012,0.468,-0.637,0.791
5.292,-0.001,0.443,-0.639,0.777
5.302,0.003,0.430,-0.654,0.783
5.312,-0.013,0.424,-0.703,0.821
5.322,-0.018,0.420,-0.765,0.873
5.332,-0.018,0.405,-0.820,0.915
5.342,-0.021,0.386,-0.861,0.944
5.352,-0.020,0.367,-0.887,0.960
5.362,-0.021,0.347,-0.891,0.956
5.372,-0.026,0.336,-0.900,0.961
5.382,-0.042,0.318,-0.899,0.955
5.392,-0.049,0.297,-0.896,0.945
5.402,-0.029,0.321,-0.940,0.994
5.412,-0.057,0.324,-0.977,1.031
5.422,-0.098,0.307,-1.000,1.051
5.432,-0.117,0.281,-1.030,1.075
5.442,-0.123,0.254,-1.077,1.113
5.452,-0.133,0.224,-1.133,1.163
5.462,-0.152,0.208,-1.177,1.204
5.472,-0.175,0.198,-1.201,1.230
5.482,-0.185,0.175,-1.210,1.236
5.492,-0.189,0.145,-1.202,1.226
5.502,-0.179,0.125,-1.171,1.191
5.512,-0.163,0.114,-1.140,1.157
5.522,-0.145,0.102,-1.121,1.135
5.532,-0.130,0.091,-1.114,1.125
5.542,-0.115,0.091,-1.140,1.150
5.552,-0.126,0.078,-1.174,1.183
5.562,-0.133,0.066,-1.228,1.237
5.572,-0.144,0.059,-1.268,1.278
5.582,-0.165,0.058,-1.268,1.279
5.592,-0.182,0.039,-1.232,1.246
5.601,-0.185,0.006,-1.190,1.205
5.611,-0.181,-0.003,-1.150,1.164
5.622,-0.182,-0.000,-1.115,1.129
5.631,-0.194,-0.009,-1.083,1.100
5.641,-0.208,-0.021,-1.071,1.092
5.651,-0.234,-0.028,-1.073,1.099
5.661,-0.265,-0.040,-1.067,1.100
5.671,-0.290,-0.066,-1.045,1.086
5.681,-0.288,-0.095,-1.013,1.058
5.691,-0.263,-0.115,-0.992,1.033
5.702,-0.234,-0.114,-0.983,1.017
5.711,-0.212,-0.105,-0.987,1.015
5.721,-0.203,-0.109,-1.001,1.027
5.731,-0.205,-0.118,-1.004,1.032
5.741,-0.200,-0.133,-1.002,1.031
5.752,-0.190,-0.149,-0.998,1.027
5.761,-0.183,-0.156,-1.000,1.029
5.771,-0.174,-0.167,-1.006,1.035
5.781,-0.167,-0.178,-1.020,1.049
5.791,-0.186,-0.173,-1.048,1.078
5.802,-0.208,-0.169,-1.087,1.119
5.811,-0.214,-0.168,-1.117,1.150
5.821,-0.213,-0.166,-1.137,1.168
5.831,-0.211,-0.159,-1.164,1.194
5.841,-0.197,-0.145,-1.180,1.205
5.851,-0.175,-0.134,-1.182,1.202
5.861,-0.157,-0.124,-1.167,1.184
5.871,-0.141,-0.117,-1.137,1.152
5.881,-0.126,-0.114,-1.115,1.128
5.891,-0.135,-0.100,-1.106,1.119
5.902,-0.165,-0.079,-1.115,1.130
5.911,-0.186,-0.061,-1.130,1.147
5.921,-0.200,-0.035,-1.141,1.159
5.931,-0.205,-0.014,-1.138,1.156
5.941,-0.205,-0.009,-1.133,1.151
5.952,-0.204,-0.009,-1.129,1.148
5.961,-0.203,0.020,-1.121,1.139
5.971,-0.205,0.044,-1.101,1.121
5.981,-0.219,0.049,-1.080,1.103
5.991,-0.204,0.064,-1.120,1.140
6.001,-0.187,0.096,-1.183,1.201
6.011,-0.178,0.123,-1.228,1.247
6.021,-0.166,0.125,-1.247,1.264
6.031,-0.162,0.124,-1.238,1.255
6.041,-0.159,0.138,-1.228,1.246
6.051,-0.166,0.149,-1.229,1.249
6.061,-0.169,0.166,-1.237,1.259
6.071,-0.179,0.189,-1.249,1.276
6.081,-0.181,0.216,-1.269,1.300
6.091,-0.182,0.246,-1.305,1.340
6.101,-0.196,0.263,-1.358,1.397
6.111,-0.208,0.272,-1.382,1.423
6.121,-0.210,0.274,-1.367,1.410
6.131,-0.234,0.277,-1.321,1.370
6.141,-0.257,0.283,-1.261,1.318
6.151,-0.259,0.300,-1.204,1.267
6.161,-0.264,0.326,-1.146,1.221
6.171,-0.271,0.349,-1.102,1.187
6.181,-0.267,0.363,-1.074,1.165
6.191,-0.249,0.366,-1.058,1.147
6.201,-0.227,0.376,-1.041,1.130
6.211,-0.214,0.391,-1.025,1.118
6.221,-0.206,0.399,-1.025,1.119
6.230,-0.182,0.411,-1.022,1.117
