time,gFx,gFy,gFz,gFTotal
1.288,0.041,-0.312,-1.309,1.346
1.298,0.047,-0.292,-1.308,1.341
1.308,0.037,-0.279,-1.327,1.357
1.318,0.042,-0.300,-1.359,1.392
1.328,0.012,-0.231,-1.384,1.403
1.338,0.020,-0.196,-1.421,1.435
1.348,0.061,-0.238,-1.455,1.475
1.358,0.128,-0.277,-1.456,1.488
1.368,0.225,-0.275,-1.395,1.439
1.378,0.283,-0.284,-1.315,1.374
1.387,0.271,-0.339,-1.268,1.340
1.398,0.229,-0.348,-1.245,1.313
1.408,0.186,-0.321,-1.248,1.302
1.418,0.174,-0.301,-1.266,1.313
1.428,0.192,-0.270,-1.267,1.310
1.438,0.236,-0.242,-1.240,1.286
1.447,0.285,-0.234,-1.201,1.257
1.458,0.309,-0.237,-1.154,1.218
1.468,0.316,-0.244,-1.131,1.200
1.477,0.312,-0.258,-1.122,1.193
1.488,0.313,-0.254,-1.101,1.172
1.497,0.321,-0.228,-1.080,1.149
1.507,0.314,-0.194,-1.075,1.137
1.517,0.307,-0.182,-1.059,1.117
1.527,0.301,-0.168,-1.011,1.068
1.537,0.299,-0.173,-0.954,1.015
1.547,0.292,-0.148,-0.871,0.930
1.557,0.281,-0.139,-0.781,0.841
1.567,0.273,-0.140,-0.707,0.770
1.577,0.306,-0.112,-0.644,0.722
1.587,0.332,-0.089,-0.601,0.693
1.597,0.348,-0.072,-0.557,0.661
1.607,0.357,-0.034,-0.492,0.609
1.617,0.352,-0.016,-0.435,0.560
1.627,0.349,-0.008,-0.394,0.527
1.637,0.360,-0.005,-0.365,0.512
1.647,0.414,-0.002,-0.366,0.552
1.657,0.486,-0.002,-0.398,0.628
1.667,0.538,-0.013,-0.424,0.685
1.677,0.568,-0.014,-0.422,0.707
1.687,0.570,-0.003,-0.416,0.706
1.697,0.559,0.009,-0.416,0.697
1.707,0.569,0.010,-0.434,0.715
1.717,0.587,0.011,-0.471,0.752
1.727,0.589,0.005,-0.520,0.786
1.737,0.594,-0.014,-0.576,0.828
1.747,0.601,-0.018,-0.626,0.868
1.757,0.584,-0.021,-0.666,0.886
1.767,0.558,-0.031,-0.684,0.883
1.777,0.540,-0.051,-0.675,0.866
1.787,0.526,-0.064,-0.674,0.857
1.797,0.517,-0.075,-0.680,0.858
1.807,0.510,-0.111,-0.703,0.875
1.817,0.518,-0.144,-0.740,0.915
1.827,0.520,-0.155,-0.780,0.950
1.837,0.532,-0.169,-0.813,0.986
1.847,0.551,-0.202,-0.868,1.048
1.857,0.541,-0.214,-0.926,1.094
1.867,0.505,-0.242,-0.952,1.104
1.877,0.450,-0.278,-0.962,1.098
1.887,0.362,-0.306,-1.000,1.106
1.897,0.308,-0.330,-1.085,1.176
1.907,0.224,-0.340,-1.210,1.277
1.917,0.172,-0.357,-1.340,1.398
1.927,0.136,-0.374,-1.476,1.529
1.937,0.085,-0.386,-1.602,1.650
1.947,0.026,-0.392,-1.692,1.737
1.957,-0.023,-0.406,-1.729,1.776
1.967,-0.055,-0.447,-1.714,1.772
1.977,-0.053,-0.519,-1.664,1.744
1.987,-0.036,-0.587,-1.612,1.716
1.997,-0.026,-0.634,-1.575,1.699
2.007,-0.028,-0.668,-1.534,1.673
2.017,-0.031,-0.692,-1.477,1.631
2.026,-0.031,-0.711,-1.408,1.578
2.037,-0.030,-0.727,-1.325,1.511
2.046,-0.036,-0.737,-1.244,1.446
2.056,-0.030,-0.736,-1.200,1.408
2.066,-0.046,-0.727,-1.178,1.385
2.076,-0.083,-0.715,-1.164,1.368
2.086,-0.113,-0.695,-1.148,1.347
2.096,-0.142,-0.666,-1.134,1.323
2.106,-0.175,-0.633,-1.119,1.297
2.116,-0.204,-0.608,-1.106,1.278
2.126,-0.217,-0.588,-1.120,1.283
2.136,-0.222,-0.563,-1.152,1.301
2.146,-0.214,-0.545,-1.167,1.306
2.156,-0.184,-0.534,-1.181,1.309
2.166,-0.155,-0.535,-1.186,1.310
2.176,-0.124,-0.535,-1.176,1.297
2.186,-0.097,-0.530,-1.177,1.295
2.196,-0.086,-0.521,-1.202,1.313
2.206,-0.083,-0.508,-1.245,1.347
2.216,-0.057,-0.493,-1.282,1.374
2.226,-0.009,-0.492,-1.301,1.391
2.236,0.023,-0.500,-1.315,1.407
2.246,0.055,-0.507,-1.339,1.432
2.256,0.085,-0.508,-1.377,1.470
2.266,0.115,-0.485,-1.419,1.504
2.276,0.129,-0.446,-1.452,1.524
2.286,0.129,-0.398,-1.443,1.502
2.296,0.117,-0.354,-1.398,1.447
2.306,0.110,-0.318,-1.360,1.401
2.316,0.127,-0.293,-1.319,1.357
2.326,0.163,-0.279,-1.272,1.313
2.336,0.209,-0.279,-1.214,1.263
2.346,0.250,-0.283,-1.150,1.210
2.356,0.292,-0.277,-1.106,1.177
2.366,0.328,-0.269,-1.073,1.154
2.376,0.356,-0.266,-1.029,1.120
2.386,0.393,-0.234,-0.985,1.086
2.396,0.405,-0.216,-0.952,1.058
2.406,0.409,-0.206,-0.912,1.020
2.416,0.401,-0.195,-0.858,0.967
2.426,0.385,-0.181,-0.815,0.920
2.436,0.366,-0.171,-0.785,0.883
2.446,0.348,-0.164,-0.752,0.845
2.456,0.342,-0.166,-0.717,0.811
2.466,0.342,-0.168,-0.681,0.780
2.476,0.347,-0.163,-0.634,0.741
2.486,0.354,-0.159,-0.592,0.708
2.496,0.353,-0.153,-0.553,0.674
2.506,0.339,-0.141,-0.511,0.629
2.516,0.320,-0.138,-0.470,0.586
2.526,0.311,-0.142,-0.440,0.557
2.536,0.313,-0.136,-0.410,0.534
2.546,0.312,-0.127,-0.386,0.512
2.556,0.315,-0.105,-0.365,0.494
2.565,0.309,-0.097,-0.349,0.477
2.576,0.305,-0.103,-0.335,0.464
2.586,0.309,-0.107,-0.317,0.455
2.596,0.321,-0.109,-0.321,0.466
2.605,0.366,-0.106,-0.343,0.513
2.616,0.398,-0.114,-0.386,0.566
2.625,0.417,-0.111,-0.425,0.606
2.635,0.447,-0.102,-0.446,0.640
2.645,0.473,-0.091,-0.487,0.685
2.655,0.479,-0.079,-0.547,0.731
2.665,0.493,-0.079,-0.624,0.799
2.675,0.525,-0.089,-0.732,0.905
2.685,0.553,-0.087,-0.815,0.988
2.695,0.574,-0.096,-0.832,1.015
2.705,0.582,-0.121,-0.801,0.998
2.715,0.560,-0.150,-0.750,0.948
2.725,0.540,-0.176,-0.707,0.907
2.735,0.522,-0.189,-0.702,0.896
2.745,0.506,-0.182,-0.763,0.934
2.755,0.480,-0.174,-0.856,0.996
2.765,0.450,-0.181,-0.930,1.048
2.775,0.431,-0.188,-0.972,1.079
2.785,0.419,-0.172,-1.001,1.099
2.795,0.432,-0.180,-1.041,1.142
2.805,0.466,-0.209,-1.068,1.183
2.815,0.486,-0.251,-1.086,1.216
2.825,0.470,-0.283,-1.140,1.265
2.835,0.425,-0.309,-1.220,1.329
2.845,0.366,-0.337,-1.319,1.410
2.855,0.299,-0.360,-1.425,1.500
2.865,0.240,-0.379,-1.528,1.592
2.875,0.203,-0.411,-1.615,1.679
2.885,0.169,-0.464,-1.686,1.757
2.895,0.140,-0.522,-1.731,1.813
2.905,0.140,-0.589,-1.721,1.825
2.915,0.155,-0.649,-1.707,1.832
2.925,0.148,-0.696,-1.708,1.850
2.935,0.128,-0.722,-1.695,1.847
2.945,0.103,-0.732,-1.661,1.818
2.955,0.076,-0.736,-1.608,1.770
2.965,0.036,-0.724,-1.537,1.699
2.975,-0.013,-0.713,-1.466,1.630
2.985,-0.046,-0.686,-1.422,1.579
2.995,-0.078,-0.652,-1.401,1.548
3.005,-0.097,-0.616,-1.367,1.503
3.015,-0.104,-0.574,-1.316,1.439
3.025,-0.117,-0.536,-1.263,1.377
3.035,-0.141,-0.504,-1.206,1.315
3.045,-0.147,-0.483,-1.149,1.255
3.055,-0.136,-0.478,-1.120,1.225
3.065,-0.126,-0.466,-1.131,1.230
3.075,-0.107,-0.446,-1.178,1.264
3.085,-0.069,-0.421,-1.221,1.293
3.095,-0.034,-0.403,-1.271,1.334
3.105,-0.016,-0.376,-1.327,1.379
3.115,-0.013,-0.355,-1.376,1.421
3.125,0.006,-0.350,-1.419,1.461
3.135,0.064,-0.351,-1.462,1.505
3.144,0.160,-0.365,-1.514,1.565
3.155,0.279,-0.382,-1.555,1.625
3.164,0.405,-0.397,-1.608,1.705
3.174,0.480,-0.404,-1.670,1.784
3.184,0.477,-0.373,-1.666,1.773
3.194,0.424,-0.324,-1.600,1.686
3.204,0.387,-0.285,-1.533,1.607
3.214,0.404,-0.248,-1.462,1.537
3.224,0.452,-0.222,-1.375,1.465
3.234,0.494,-0.217,-1.278,1.387
3.244,0.522,-0.221,-1.183,1.311
3.254,0.554,-0.229,-1.097,1.250
3.264,0.596,-0.236,-1.014,1.199
3.274,0.636,-0.225,-0.921,1.142
3.284,0.651,-0.189,-0.832,1.074
3.294,0.621,-0.164,-0.738,0.978
3.304,0.577,-0.138,-0.639,0.872
3.314,0.538,-0.101,-0.575,0.794
3.324,0.537,-0.068,-0.564,0.782
3.334,0.552,-0.041,-0.584,0.805
3.344,0.562,-0.005,-0.609,0.829
3.354,0.579,0.046,-0.635,0.861
3.364,0.556,0.072,-0.634,0.846
3.374,0.531,0.084,-0.591,0.799
3.384,0.525,0.097,-0.537,0.758
3.394,0.513,0.101,-0.476,0.707
3.404,0.479,0.105,-0.409,0.639
3.414,0.445,0.105,-0.360,0.582
3.424,0.416,0.099,-0.340,0.546
3.434,0.390,0.099,-0.322,0.515
3.444,0.364,0.100,-0.305,0.485
3.454,0.343,0.092,-0.290,0.459
3.464,0.340,0.076,-0.267,0.439
3.474,0.358,0.057,-0.230,0.429
3.484,0.400,0.031,-0.196,0.447
3.494,0.444,0.012,-0.170,0.476
3.504,0.468,-0.002,-0.175,0.500
3.514,0.474,-0.009,-0.220,0.523
3.524,0.482,-0.008,-0.276,0.556
3.534,0.490,0.008,-0.346,0.600
3.544,0.479,0.032,-0.432,0.646
3.554,0.463,0.050,-0.532,0.707
3.564,0.467,0.058,-0.628,0.785
3.574,0.496,0.044,-0.727,0.881
3.584,0.528,0.022,-0.827,0.981
3.594,0.544,-0.012,-0.911,1.061
3.604,0.546,-0.042,-0.985,1.126
3.614,0.490,-0.056,-1.062,1.170
3.624,0.423,-0.057,-1.139,1.217
3.634,0.389,-0.058,-1.218,1.280
3.644,0.366,-0.070,-1.312,1.363
3.654,0.340,-0.094,-1.401,1.445
3.664,0.326,-0.118,-1.476,1.516
3.674,0.292,-0.135,-1.555,1.588
3.684,0.225,-0.145,-1.634,1.656
3.694,0.140,-0.147,-1.698,1.710
3.704,0.039,-0.149,-1.734,1.740
3.713,-0.066,-0.162,-1.723,1.732
3.723,-0.130,-0.192,-1.663,1.679
3.734,-0.140,-0.233,-1.594,1.617
3.743,-0.123,-0.278,-1.612,1.640
3.754,-0.081,-0.313,-1.688,1.719
3.763,-0.037,-0.333,-1.755,1.787
3.773,-0.020,-0.364,-1.775,1.812
3.783,-0.048,-0.384,-1.713,1.756
3.793,-0.107,-0.395,-1.609,1.661
3.803,-0.164,-0.407,-1.495,1.558
3.813,-0.187,-0.418,-1.373,1.448
3.823,-0.198,-0.432,-1.280,1.365
3.833,-0.215,-0.429,-1.260,1.349
3.843,-0.239,-0.415,-1.275,1.362
3.853,-0.251,-0.398,-1.283,1.366
3.863,-0.253,-0.381,-1.290,1.368
3.873,-0.250,-0.357,-1.268,1.341
3.883,-0.241,-0.355,-1.218,1.292
3.893,-0.214,-0.367,-1.177,1.251
3.903,-0.201,-0.365,-1.177,1.248
3.913,-0.194,-0.352,-1.205,1.270
3.923,-0.168,-0.340,-1.225,1.282
3.933,-0.144,-0.327,-1.246,1.296
3.943,-0.130,-0.310,-1.271,1.315
3.953,-0.107,-0.302,-1.298,1.337
3.963,-0.075,-0.301,-1.321,1.357
3.973,-0.038,-0.300,-1.351,1.384
3.983,-0.013,-0.297,-1.406,1.437
3.993,0.013,-0.280,-1.479,1.505
4.003,0.042,-0.253,-1.576,1.597
4.013,0.079,-0.221,-1.651,1.667
4.023,0.121,-0.185,-1.687,1.701
4.033,0.150,-0.146,-1.713,1.726
4.043,0.183,-0.097,-1.715,1.727
4.053,0.224,-0.060,-1.665,1.681
4.063,0.269,-0.058,-1.585,1.608
4.073,0.345,-0.070,-1.495,1.536
4.084,0.431,-0.083,-1.401,1.468
4.093,0.501,-0.093,-1.298,1.394
4.103,0.525,-0.100,-1.179,1.294
4.113,0.535,-0.111,-1.054,1.187
4.123,0.546,-0.119,-0.926,1.082
4.133,0.554,-0.113,-0.835,1.008
4.143,0.552,-0.095,-0.786,0.965
4.153,0.550,-0.057,-0.736,0.921
4.163,0.547,-0.024,-0.686,0.877
4.173,0.553,-0.008,-0.658,0.859
4.183,0.553,0.004,-0.622,0.832
4.193,0.543,0.003,-0.572,0.789
4.203,0.533,-0.011,-0.513,0.740
4.213,0.538,-0.030,-0.458,0.707
4.223,0.528,-0.053,-0.409,0.670
4.233,0.528,-0.070,-0.362,0.644
4.243,0.548,-0.082,-0.324,0.642
4.253,0.548,-0.108,-0.290,0.629
4.263,0.548,-0.135,-0.247,0.616
4.273,0.557,-0.154,-0.207,0.614
4.282,0.556,-0.171,-0.192,0.613
4.292,0.553,-0.189,-0.192,0.615
4.303,0.555,-0.200,-0.197,0.622
4.313,0.547,-0.191,-0.239,0.627
4.323,0.529,-0.177,-0.332,0.649
4.332,0.516,-0.166,-0.416,0.684
4.342,0.507,-0.145,-0.468,0.705
4.353,0.494,-0.128,-0.498,0.713
4.362,0.485,-0.123,-0.536,0.733
4.372,0.464,-0.123,-0.585,0.757
4.382,0.433,-0.110,-0.664,0.800
4.392,0.422,-0.100,-0.755,0.871
4.402,0.410,-0.093,-0.837,0.936
4.412,0.388,-0.086,-0.895,0.979
4.422,0.367,-0.089,-0.899,0.975
4.432,0.334,-0.107,-0.875,0.943
4.442,0.309,-0.126,-0.870,0.932
4.452,0.291,-0.138,-0.892,0.948
4.462,0.286,-0.151,-0.940,0.994
4.472,0.310,-0.170,-1.000,1.061
4.482,0.337,-0.187,-1.063,1.130
4.492,0.326,-0.189,-1.091,1.154
4.502,0.289,-0.208,-1.106,1.162
4.512,0.254,-0.215,-1.163,1.210
4.522,0.206,-0.216,-1.263,1.298
4.532,0.178,-0.246,-1.337,1.371
4.542,0.198,-0.291,-1.326,1.372
4.552,0.209,-0.347,-1.286,1.348
4.562,0.186,-0.397,-1.266,1.339
4.572,0.150,-0.425,-1.276,1.353
4.582,0.094,-0.433,-1.314,1.387
4.592,0.039,-0.424,-1.347,1.413
4.602,-0.014,-0.428,-1.371,1.436
4.612,-0.049,-0.449,-1.374,1.446
4.622,-0.072,-0.472,-1.377,1.458
4.632,-0.097,-0.495,-1.400,1.488
4.642,-0.115,-0.513,-1.426,1.520
4.652,-0.123,-0.528,-1.441,1.539
4.662,-0.122,-0.544,-1.442,1.546
4.672,-0.114,-0.561,-1.430,1.540
4.682,-0.109,-0.578,-1.410,1.527
4.692,-0.117,-0.581,-1.380,1.501
4.702,-0.123,-0.581,-1.349,1.474
4.712,-0.114,-0.579,-1.313,1.440
4.722,-0.107,-0.569,-1.277,1.402
4.732,-0.097,-0.552,-1.258,1.377
4.742,-0.085,-0.547,-1.259,1.375
4.752,-0.072,-0.545,-1.275,1.388
4.762,-0.044,-0.534,-1.280,1.388
4.772,-0.020,-0.535,-1.273,1.381
4.782,0.007,-0.535,-1.250,1.360
4.792,0.041,-0.531,-1.247,1.356
4.802,0.075,-0.513,-1.280,1.381
4.811,0.084,-0.486,-1.348,1.435
4.822,0.054,-0.447,-1.430,1.500
4.832,0.012,-0.421,-1.541,1.597
4.842,0.007,-0.403,-1.645,1.693
4.852,0.063,-0.375,-1.688,1.730
4.861,0.144,-0.365,-1.684,1.729
4.871,0.214,-0.351,-1.641,1.692
4.881,0.230,-0.323,-1.554,1.604
4.891,0.221,-0.295,-1.439,1.486
4.901,0.231,-0.283,-1.320,1.370
4.911,0.251,-0.280,-1.219,1.275
4.921,0.287,-0.279,-1.142,1.210
4.931,0.334,-0.274,-1.088,1.170
4.941,0.352,-0.284,-1.020,1.115
4.951,0.343,-0.293,-0.942,1.044
4.961,0.333,-0.276,-0.890,0.989
4.971,0.334,-0.249,-0.850,0.946
4.981,0.342,-0.227,-0.807,0.905
4.991,0.351,-0.210,-0.762,0.865
5.001,0.373,-0.199,-0.698,0.816
5.011,0.399,-0.190,-0.622,0.763
5.021,0.419,-0.152,-0.555,0.712
5.031,0.421,-0.106,-0.499,0.661
5.041,0.430,-0.064,-0.449,0.625
5.051,0.427,-0.023,-0.416,0.596
5.061,0.406,-0.007,-0.402,0.571
5.071,0.402,0.034,-0.391,0.562
5.081,0.407,0.066,-0.403,0.576
5.091,0.426,0.070,-0.432,0.611
5.101,0.471,0.066,-0.472,0.670
5.111,0.494,0.058,-0.492,0.700
5.121,0.497,0.047,-0.475,0.689
5.131,0.501,0.029,-0.441,0.669
5.141,0.509,0.010,-0.398,0.646
5.151,0.526,-0.021,-0.349,0.631
5.161,0.546,-0.055,-0.313,0.632
5.171,0.554,-0.093,-0.288,0.631
5.181,0.559,-0.112,-0.285,0.638
5.191,0.545,-0.123,-0.324,0.645
5.201,0.537,-0.129,-0.376,0.668
5.211,0.546,-0.117,-0.430,0.705
5.221,0.543,-0.103,-0.499,0.745
5.231,0.527,-0.090,-0.578,0.788
5.241,0.524,-0.066,-0.654,0.840
5.251,0.506,-0.054,-0.740,0.899
5.261,0.468,-0.050,-0.822,0.947
5.271,0.430,-0.062,-0.874,0.976
5.281,0.430,-0.090,-0.913,1.014
5.291,0.439,-0.107,-0.948,1.050
5.301,0.416,-0.112,-0.979,1.070
5.311,0.387,-0.143,-1.001,1.082
5.321,0.366,-0.167,-1.044,1.119
5.331,0.340,-0.190,-1.118,1.183
5.341,0.316,-0.223,-1.192,1.253
5.351,0.315,-0.262,-1.253,1.318
5.360,0.297,-0.310,-1.302,1.371
5.370,0.269,-0.344,-1.333,1.403
5.381,0.221,-0.359,-1.362,1.426
5.391,0.154,-0.382,-1.426,1.484
5.401,0.096,-0.399,-1.520,1.574
5.410,0.044,-0.420,-1.618,1.672
5.421,0.003,-0.449,-1.693,1.752
5.430,-0.027,-0.479,-1.717,1.783
5.441,-0.055,-0.518,-1.699,1.777
5.450,-0.077,-0.557,-1.659,1.752
5.460,-0.089,-0.592,-1.624,1.731
5.470,-0.098,-0.622,-1.598,1.717
5.480,-0.115,-0.639,-1.597,1.724
5.490,-0.127,-0.638,-1.599,1.727
5.500,-0.129,-0.626,-1.587,1.711
5.510,-0.126,-0.609,-1.563,1.682
5.520,-0.115,-0.581,-1.512,1.624
5.530,-0.094,-0.564,-1.435,1.545
5.540,-0.050,-0.553,-1.354,1.464
5.550,0.000,-0.546,-1.291,1.402
5.560,0.042,-0.533,-1.222,1.334
5.570,0.066,-0.520,-1.154,1.268
5.580,0.064,-0.504,-1.102,1.213
5.590,0.064,-0.486,-1.081,1.187
5.600,0.089,-0.467,-1.091,1.190
5.610,0.114,-0.446,-1.145,1.235
5.620,0.138,-0.438,-1.213,1.297
5.630,0.184,-0.448,-1.263,1.353
5.640,0.242,-0.450,-1.303,1.399
5.650,0.296,-0.465,-1.330,1.440
5.660,0.339,-0.469,-1.322,1.443
5.670,0.333,-0.462,-1.283,1.404
5.680,0.299,-0.453,-1.241,1.354
5.690,0.256,-0.447,-1.209,1.314
5.700,0.225,-0.427,-1.201,1.294
5.710,0.198,-0.409,-1.219,1.301
5.720,0.191,-0.396,-1.261,1.336
5.730,0.212,-0.371,-1.322,1.390
5.740,0.264,-0.336,-1.373,1.438
5.750,0.333,-0.308,-1.387,1.459
5.760,0.374,-0.295,-1.349,1.431
5.770,0.386,-0.286,-1.259,1.348
5.780,0.381,-0.283,-1.152,1.245
5.790,0.371,-0.280,-1.049,1.147
5.800,0.365,-0.279,-0.970,1.073
5.810,0.378,-0.256,-0.915,1.022
5.820,0.383,-0.211,-0.873,0.976
5.830,0.367,-0.171,-0.837,0.929
5.840,0.351,-0.128,-0.778,0.863
5.850,0.333,-0.097,-0.709,0.789
5.860,0.314,-0.084,-0.637,0.715
5.870,0.307,-0.084,-0.569,0.651
5.880,0.317,-0.087,-0.508,0.606
5.890,0.348,-0.072,-0.449,0.573
5.900,0.371,-0.047,-0.381,0.534
5.910,0.370,-0.028,-0.309,0.483
5.920,0.359,-0.014,-0.242,0.433
5.930,0.345,-0.010,-0.204,0.401
5.939,0.346,-0.013,-0.206,0.403
5.949,0.373,-0.022,-0.234,0.441
5.960,0.408,-0.022,-0.264,0.486
5.970,0.433,-0.026,-0.277,0.514
5.979,0.454,-0.037,-0.273,0.531
5.990,0.476,-0.039,-0.255,0.541
5.999,0.484,-0.052,-0.231,0.539
6.010,0.485,-0.066,-0.231,0.541
6.019,0.502,-0.079,-0.265,0.573
6.029,0.528,-0.092,-0.320,0.624
6.039,0.562,-0.108,-0.390,0.693
6.050,0.601,-0.120,-0.466,0.770
6.059,0.627,-0.123,-0.544,0.839
6.069,0.612,-0.125,-0.637,0.892
6.079,0.541,-0.116,-0.754,0.935
6.089,0.440,-0.117,-0.893,1.002
6.099,0.406,-0.141,-1.042,1.127
6.109,0.451,-0.186,-1.186,1.283
6.119,0.556,-0.253,-1.315,1.450
6.129,0.615,-0.316,-1.380,1.544
6.139,0.582,-0.365,-1.329,1.496
6.149,0.510,-0.425,-1.212,1.382
6.159,0.451,-0.472,-1.128,1.304
6.169,0.415,-0.471,-1.138,1.300
6.179,0.386,-0.478,-1.215,1.362
6.189,0.368,-0.472,-1.288,1.420
6.199,0.322,-0.474,-1.351,1.467
6.209,0.238,-0.480,-1.385,1.485
6.219,0.151,-0.495,-1.362,1.457
6.229,0.079,-0.520,-1.322,1.423
6.239,0.019,-0.534,-1.296,1.402
6.249,-0.034,-0.550,-1.288,1.401
6.259,-0.070,-0.570,-1.281,1.404
6.269,-0.096,-0.597,-1.277,1.413
6.279,-0.118,-0.615,-1.269,1.415
6.289,-0.132,-0.627,-1.260,1.413
