time,gFx,gFy,gFz,gFTotal
0.978,-0.123,-0.513,-1.120,1.238
0.988,-0.151,-0.412,-1.153,1.234
0.998,-0.225,-0.502,-1.158,1.282
1.008,-0.230,-0.563,-1.145,1.296
1.018,-0.245,-0.580,-1.160,1.320
1.028,-0.264,-0.555,-1.162,1.314
1.038,-0.264,-0.496,-1.145,1.275
1.048,-0.282,-0.478,-1.117,1.248
1.058,-0.309,-0.489,-1.092,1.236
1.068,-0.302,-0.535,-1.058,1.223
1.078,-0.270,-0.585,-1.007,1.195
1.088,-0.260,-0.623,-0.964,1.177
1.098,-0.250,-0.675,-0.956,1.197
1.108,-0.235,-0.723,-1.021,1.273
1.118,-0.238,-0.777,-1.143,1.402
1.128,-0.243,-0.726,-1.214,1.435
1.138,-0.285,-0.657,-1.223,1.417
1.148,-0.312,-0.641,-1.159,1.361
1.158,-0.290,-0.608,-1.080,1.273
1.168,-0.293,-0.592,-1.017,1.213
1.178,-0.281,-0.590,-0.983,1.181
1.188,-0.267,-0.588,-0.982,1.175
1.198,-0.256,-0.562,-1.003,1.178
1.208,-0.282,-0.596,-1.028,1.222
1.218,-0.275,-0.601,-1.037,1.230
1.228,-0.248,-0.547,-1.050,1.209
1.238,-0.246,-0.517,-1.055,1.200
1.248,-0.226,-0.467,-1.035,1.158
1.258,-0.185,-0.456,-0.988,1.103
1.268,-0.127,-0.465,-0.942,1.058
1.278,-0.082,-0.422,-0.923,1.018
1.288,-0.032,-0.365,-0.940,1.009
1.298,-0.041,-0.370,-0.955,1.025
1.308,-0.050,-0.392,-0.962,1.040
1.318,-0.043,-0.382,-0.975,1.048
1.328,-0.043,-0.355,-0.974,1.038
1.338,-0.052,-0.322,-0.977,1.030
1.348,-0.057,-0.279,-0.987,1.027
1.358,-0.048,-0.236,-0.990,1.019
1.368,-0.023,-0.196,-1.005,1.024
1.378,-0.015,-0.174,-1.056,1.070
1.388,-0.004,-0.166,-1.092,1.104
1.398,0.008,-0.156,-1.111,1.122
1.408,0.019,-0.118,-1.103,1.109
1.418,0.050,-0.075,-1.064,1.068
1.428,0.079,-0.034,-1.007,1.010
1.438,0.103,-0.027,-0.960,0.966
1.448,0.105,-0.027,-0.936,0.943
1.458,0.083,-0.001,-0.945,0.949
1.468,0.061,0.052,-0.994,0.997
1.477,0.057,0.100,-1.048,1.054
1.488,0.047,0.137,-1.064,1.074
1.497,0.027,0.186,-1.027,1.044
1.507,0.053,0.249,-0.969,1.002
1.517,0.101,0.243,-0.982,1.017
1.527,0.117,0.254,-1.049,1.085
1.538,0.109,0.286,-1.125,1.166
1.547,0.088,0.273,-1.179,1.213
1.557,0.100,0.337,-1.188,1.239
1.567,0.088,0.385,-1.179,1.244
1.577,0.077,0.377,-1.133,1.196
1.587,0.077,0.391,-1.064,1.136
1.597,0.074,0.456,-0.988,1.091
1.607,0.075,0.451,-0.942,1.047
1.617,0.065,0.438,-0.937,1.036
1.627,0.059,0.412,-0.947,1.035
1.637,0.048,0.430,-0.945,1.040
1.647,0.015,0.418,-0.938,1.027
1.657,-0.017,0.387,-0.939,1.016
1.667,-0.029,0.433,-0.941,1.036
1.677,-0.036,0.448,-0.925,1.028
1.687,-0.037,0.410,-0.880,0.971
1.697,-0.031,0.366,-0.833,0.910
1.707,-0.022,0.300,-0.802,0.856
1.717,-0.008,0.229,-0.777,0.810
1.727,0.011,0.205,-0.774,0.800
1.737,0.035,0.218,-0.787,0.818
1.747,0.075,0.206,-0.792,0.822
1.757,0.118,0.178,-0.787,0.816
1.767,0.123,0.120,-0.790,0.809
1.777,0.079,0.014,-0.809,0.813
1.787,0.028,-0.119,-0.840,0.849
1.797,-0.004,-0.156,-0.917,0.930
1.807,-0.071,-0.137,-1.031,1.043
1.817,-0.148,-0.203,-1.148,1.175
1.827,-0.211,-0.262,-1.251,1.295
1.837,-0.269,-0.293,-1.329,1.387
1.847,-0.302,-0.322,-1.391,1.459
1.857,-0.302,-0.388,-1.421,1.504
1.867,-0.258,-0.457,-1.442,1.534
1.877,-0.205,-0.507,-1.450,1.549
1.887,-0.133,-0.497,-1.413,1.504
1.897,-0.059,-0.447,-1.324,1.399
1.907,-0.012,-0.508,-1.208,1.310
1.917,0.001,-0.647,-1.089,1.267
1.927,-0.016,-0.718,-0.988,1.222
1.937,-0.010,-0.738,-0.921,1.180
1.947,0.006,-0.760,-0.879,1.162
1.957,0.026,-0.773,-0.860,1.157
1.967,0.071,-0.764,-0.866,1.157
1.977,0.119,-0.738,-0.882,1.156
1.987,0.150,-0.727,-0.889,1.158
1.997,0.141,-0.761,-0.891,1.180
2.007,0.107,-0.796,-0.887,1.197
2.016,0.120,-0.714,-0.888,1.146
2.027,0.078,-0.637,-0.922,1.124
2.037,0.046,-0.646,-0.930,1.133
2.047,0.048,-0.667,-0.884,1.109
2.056,0.042,-0.696,-0.802,1.063
2.066,-0.008,-0.751,-0.704,1.029
2.076,-0.122,-0.840,-0.668,1.080
2.086,-0.191,-0.909,-0.689,1.157
2.097,-0.175,-0.866,-0.780,1.179
2.106,-0.172,-0.796,-0.832,1.164
2.116,-0.180,-0.751,-0.814,1.122
2.126,-0.165,-0.782,-0.751,1.097
2.136,-0.134,-0.826,-0.674,1.075
2.146,-0.088,-0.827,-0.641,1.050
2.156,-0.063,-0.803,-0.709,1.073
2.166,-0.054,-0.823,-0.810,1.156
2.176,-0.099,-0.863,-0.897,1.248
2.186,-0.148,-0.878,-0.967,1.315
2.196,-0.127,-0.845,-0.996,1.312
2.206,-0.099,-0.798,-0.958,1.250
2.216,-0.105,-0.747,-0.894,1.169
2.226,-0.122,-0.711,-0.820,1.092
2.236,-0.128,-0.736,-0.730,1.045
2.246,-0.166,-0.738,-0.660,1.004
2.256,-0.175,-0.669,-0.628,0.934
2.266,-0.153,-0.572,-0.640,0.872
2.276,-0.132,-0.517,-0.681,0.865
2.286,-0.113,-0.501,-0.721,0.885
2.296,-0.086,-0.507,-0.748,0.907
2.306,-0.055,-0.489,-0.811,0.949
2.316,-0.041,-0.496,-0.896,1.024
2.326,-0.059,-0.525,-0.988,1.121
2.336,-0.110,-0.582,-1.094,1.244
2.346,-0.197,-0.679,-1.177,1.373
2.356,-0.218,-0.805,-1.191,1.454
2.366,-0.286,-0.735,-1.196,1.433
2.376,-0.360,-0.486,-1.237,1.377
2.386,-0.336,-0.315,-1.156,1.244
2.396,-0.310,-0.198,-1.097,1.157
2.406,-0.283,-0.155,-1.136,1.181
2.416,-0.263,-0.172,-1.161,1.202
2.426,-0.200,-0.173,-1.131,1.162
2.436,-0.118,-0.159,-1.087,1.105
2.446,-0.106,-0.135,-1.079,1.093
2.456,-0.074,-0.097,-1.064,1.071
2.466,-0.049,-0.115,-1.001,1.009
2.476,-0.055,-0.160,-0.950,0.965
2.486,-0.076,-0.164,-0.929,0.947
2.496,-0.106,-0.160,-0.941,0.960
2.506,-0.157,-0.215,-0.989,1.025
2.516,-0.172,-0.252,-0.989,1.035
2.526,-0.168,-0.220,-0.980,1.019
2.536,-0.073,-0.113,-0.990,0.999
2.546,0.000,0.012,-0.975,0.975
2.556,-0.005,0.039,-0.933,0.934
2.566,-0.052,0.011,-0.869,0.870
2.576,-0.093,-0.023,-0.806,0.811
2.586,-0.149,-0.038,-0.746,0.761
2.596,-0.211,-0.018,-0.702,0.733
2.606,-0.224,0.048,-0.676,0.714
2.616,-0.275,0.080,-0.666,0.725
2.626,-0.294,0.076,-0.688,0.752
2.636,-0.229,0.149,-0.743,0.791
2.646,-0.184,0.237,-0.839,0.891
2.656,-0.274,0.239,-0.936,1.004
2.666,-0.419,0.120,-1.024,1.113
2.675,-0.443,-0.022,-1.076,1.164
2.685,-0.428,-0.084,-1.175,1.253
2.695,-0.334,-0.055,-1.209,1.256
2.706,-0.233,0.004,-1.140,1.164
2.715,-0.227,0.058,-1.049,1.075
2.726,-0.276,0.113,-0.952,0.997
2.735,-0.344,0.131,-0.884,0.957
2.745,-0.394,0.130,-0.836,0.934
2.755,-0.415,0.128,-0.814,0.923
2.765,-0.435,0.128,-0.814,0.932
2.775,-0.434,0.137,-0.824,0.941
2.785,-0.420,0.150,-0.844,0.954
2.795,-0.400,0.180,-0.851,0.957
2.805,-0.436,0.189,-0.892,1.011
2.815,-0.497,0.164,-0.996,1.125
2.825,-0.530,0.141,-1.066,1.198
2.835,-0.525,0.118,-1.096,1.221
2.845,-0.480,0.078,-1.074,1.179
2.855,-0.412,0.037,-1.002,1.084
2.865,-0.344,-0.009,-0.929,0.990
2.875,-0.283,-0.059,-0.879,0.925
2.885,-0.240,-0.084,-0.879,0.915
2.895,-0.223,-0.076,-0.885,0.916
2.905,-0.216,-0.058,-0.906,0.933
2.915,-0.225,-0.044,-0.936,0.964
2.925,-0.280,-0.031,-1.013,1.051
2.935,-0.326,-0.060,-1.072,1.122
2.945,-0.357,-0.143,-1.052,1.120
2.955,-0.397,-0.249,-1.002,1.106
2.965,-0.440,-0.308,-0.970,1.109
2.975,-0.460,-0.332,-0.964,1.119
2.985,-0.454,-0.354,-0.987,1.143
2.995,-0.435,-0.381,-1.006,1.160
3.005,-0.405,-0.392,-1.031,1.175
3.015,-0.397,-0.389,-1.075,1.210
3.025,-0.390,-0.411,-1.080,1.219
3.035,-0.384,-0.449,-1.029,1.187
3.045,-0.413,-0.467,-1.013,1.190
3.055,-0.479,-0.442,-1.061,1.245
3.065,-0.508,-0.434,-1.079,1.269
3.075,-0.505,-0.465,-1.025,1.234
3.085,-0.500,-0.495,-0.972,1.200
3.095,-0.487,-0.502,-0.958,1.187
3.105,-0.450,-0.490,-0.975,1.180
3.115,-0.421,-0.480,-0.978,1.168
3.125,-0.403,-0.478,-0.973,1.156
3.135,-0.379,-0.478,-0.964,1.141
3.145,-0.350,-0.485,-0.950,1.123
3.155,-0.360,-0.491,-0.965,1.141
3.165,-0.386,-0.497,-1.022,1.201
3.175,-0.385,-0.521,-1.064,1.246
3.185,-0.371,-0.546,-1.050,1.241
3.195,-0.362,-0.541,-1.037,1.224
3.205,-0.351,-0.519,-1.025,1.202
3.215,-0.342,-0.512,-1.024,1.195
3.225,-0.336,-0.499,-1.040,1.201
3.235,-0.319,-0.482,-1.058,1.206
3.245,-0.303,-0.465,-1.077,1.211
3.254,-0.296,-0.435,-1.092,1.212
3.265,-0.284,-0.425,-1.081,1.196
3.275,-0.277,-0.421,-1.063,1.176
3.285,-0.271,-0.397,-1.067,1.170
3.294,-0.267,-0.383,-1.100,1.195
3.304,-0.273,-0.380,-1.122,1.216
3.314,-0.277,-0.365,-1.127,1.217
3.324,-0.286,-0.346,-1.125,1.212
3.334,-0.307,-0.336,-1.147,1.234
3.344,-0.304,-0.322,-1.172,1.253
3.354,-0.274,-0.323,-1.202,1.275
3.364,-0.230,-0.303,-1.244,1.301
3.374,-0.189,-0.272,-1.263,1.305
3.384,-0.183,-0.251,-1.276,1.313
3.394,-0.193,-0.222,-1.277,1.310
3.404,-0.203,-0.198,-1.272,1.303
3.414,-0.224,-0.190,-1.249,1.283
3.424,-0.226,-0.181,-1.236,1.269
3.434,-0.239,-0.169,-1.218,1.253
3.444,-0.264,-0.148,-1.214,1.251
3.454,-0.264,-0.116,-1.258,1.291
3.464,-0.247,-0.090,-1.280,1.307
3.474,-0.234,-0.075,-1.260,1.283
3.484,-0.221,-0.042,-1.231,1.251
3.494,-0.206,0.002,-1.220,1.237
3.504,-0.197,0.025,-1.213,1.229
3.514,-0.186,0.031,-1.211,1.226
3.524,-0.175,0.046,-1.213,1.227
3.534,-0.180,0.067,-1.212,1.227
3.544,-0.186,0.104,-1.215,1.234
3.554,-0.199,0.134,-1.202,1.225
3.564,-0.204,0.139,-1.163,1.189
3.574,-0.197,0.156,-1.132,1.160
3.584,-0.217,0.188,-1.125,1.161
3.594,-0.250,0.208,-1.104,1.151
3.604,-0.260,0.214,-1.074,1.125
3.614,-0.234,0.219,-1.035,1.083
3.624,-0.212,0.219,-0.994,1.040
3.634,-0.221,0.232,-0.979,1.030
3.644,-0.215,0.282,-0.972,1.035
3.654,-0.194,0.321,-0.935,1.007
3.664,-0.178,0.370,-0.902,0.991
3.674,-0.170,0.415,-0.886,0.993
3.684,-0.159,0.450,-0.847,0.973
3.694,-0.137,0.472,-0.786,0.927
3.704,-0.117,0.507,-0.731,0.897
3.714,-0.088,0.528,-0.684,0.869
3.724,-0.053,0.545,-0.643,0.845
3.734,-0.045,0.490,-0.590,0.769
3.744,-0.031,0.506,-0.531,0.734
3.754,-0.046,0.599,-0.607,0.854
3.764,-0.050,0.648,-0.599,0.883
3.774,-0.071,0.694,-0.621,0.934
3.784,-0.099,0.709,-0.641,0.961
3.794,-0.128,0.621,-0.581,0.860
3.804,-0.159,0.545,-0.532,0.778
3.814,-0.149,0.521,-0.570,0.786
3.824,-0.117,0.462,-0.682,0.832
3.834,-0.062,0.415,-0.816,0.918
3.844,0.005,0.399,-0.931,1.013
3.854,0.047,0.369,-0.984,1.052
3.864,0.072,0.350,-0.995,1.057
3.874,0.073,0.323,-0.992,1.046
3.883,0.045,0.276,-0.991,1.030
3.894,0.012,0.226,-0.990,1.015
3.903,-0.005,0.191,-1.005,1.023
3.913,-0.004,0.156,-1.064,1.076
3.924,0.006,0.120,-1.120,1.127
3.933,0.016,0.101,-1.158,1.163
3.944,0.017,0.094,-1.188,1.192
3.953,0.015,0.085,-1.215,1.218
3.963,0.003,0.056,-1.254,1.255
3.973,-0.015,0.016,-1.296,1.296
3.983,-0.033,-0.038,-1.321,1.322
3.993,-0.061,-0.093,-1.348,1.352
4.003,-0.088,-0.149,-1.365,1.376
4.013,-0.098,-0.191,-1.379,1.395
4.023,-0.094,-0.218,-1.374,1.395
4.033,-0.095,-0.241,-1.366,1.391
4.043,-0.094,-0.251,-1.364,1.391
4.053,-0.096,-0.246,-1.358,1.383
4.063,-0.114,-0.252,-1.342,1.370
4.073,-0.119,-0.263,-1.317,1.348
4.083,-0.123,-0.291,-1.282,1.320
4.093,-0.139,-0.320,-1.245,1.293
4.103,-0.151,-0.333,-1.214,1.268
4.113,-0.162,-0.335,-1.186,1.243
4.123,-0.169,-0.337,-1.169,1.228
4.133,-0.177,-0.333,-1.167,1.227
4.143,-0.168,-0.329,-1.169,1.226
4.153,-0.133,-0.342,-1.155,1.212
4.163,-0.103,-0.352,-1.162,1.218
4.173,-0.080,-0.347,-1.172,1.225
4.183,-0.059,-0.352,-1.149,1.203
4.193,-0.043,-0.367,-1.125,1.185
4.203,-0.033,-0.379,-1.106,1.169
4.213,-0.028,-0.384,-1.091,1.157
4.223,-0.023,-0.368,-1.095,1.156
4.233,-0.024,-0.345,-1.108,1.161
4.243,-0.026,-0.333,-1.113,1.162
4.253,-0.034,-0.325,-1.116,1.163
4.263,-0.032,-0.308,-1.121,1.163
4.273,-0.023,-0.288,-1.136,1.172
4.283,-0.021,-0.276,-1.146,1.179
4.293,-0.025,-0.268,-1.155,1.186
4.303,-0.028,-0.252,-1.174,1.201
4.313,-0.022,-0.228,-1.172,1.194
4.323,-0.006,-0.209,-1.127,1.146
4.333,-0.005,-0.194,-1.074,1.091
4.343,0.001,-0.169,-1.037,1.050
4.353,0.014,-0.153,-1.032,1.044
4.363,0.022,-0.161,-1.054,1.066
4.373,0.025,-0.170,-1.076,1.090
4.383,0.014,-0.167,-1.099,1.112
4.393,-0.010,-0.157,-1.141,1.151
4.403,-0.020,-0.161,-1.161,1.172
4.413,-0.018,-0.184,-1.189,1.203
4.423,-0.010,-0.191,-1.242,1.256
4.433,0.005,-0.173,-1.297,1.308
4.443,0.004,-0.128,-1.340,1.346
4.453,-0.017,-0.078,-1.351,1.354
4.463,-0.034,-0.032,-1.355,1.355
4.472,-0.066,-0.006,-1.374,1.376
4.482,-0.107,-0.000,-1.382,1.386
4.493,-0.140,-0.012,-1.374,1.381
4.503,-0.167,-0.008,-1.365,1.375
4.512,-0.178,0.014,-1.361,1.372
4.522,-0.177,0.043,-1.357,1.369
4.532,-0.172,0.073,-1.360,1.372
4.543,-0.169,0.103,-1.368,1.382
4.552,-0.188,0.116,-1.355,1.373
4.562,-0.199,0.135,-1.323,1.345
4.572,-0.167,0.135,-1.247,1.265
4.582,-0.169,0.144,-1.203,1.224
4.592,-0.227,0.195,-1.251,1.286
4.602,-0.252,0.239,-1.271,1.317
4.612,-0.264,0.255,-1.273,1.325
4.622,-0.262,0.269,-1.278,1.332
4.632,-0.232,0.266,-1.237,1.287
4.642,-0.211,0.258,-1.177,1.223
4.652,-0.215,0.283,-1.132,1.187
4.662,-0.234,0.317,-1.103,1.172
4.672,-0.249,0.336,-1.068,1.147
4.682,-0.240,0.341,-1.016,1.098
4.692,-0.217,0.343,-0.964,1.046
4.702,-0.201,0.348,-0.938,1.020
4.712,-0.206,0.361,-0.943,1.031
4.722,-0.222,0.375,-0.946,1.042
4.732,-0.227,0.384,-0.923,1.025
4.742,-0.226,0.396,-0.888,0.999
4.752,-0.225,0.397,-0.852,0.966
4.762,-0.214,0.395,-0.800,0.918
4.772,-0.197,0.417,-0.757,0.886
4.782,-0.189,0.442,-0.729,0.873
4.792,-0.185,0.463,-0.701,0.860
4.802,-0.183,0.480,-0.676,0.849
4.812,-0.190,0.490,-0.658,0.842
4.822,-0.212,0.502,-0.661,0.856
4.832,-0.238,0.509,-0.676,0.879
4.842,-0.257,0.512,-0.693,0.899
4.852,-0.247,0.505,-0.734,0.924
4.862,-0.222,0.493,-0.772,0.942
4.872,-0.185,0.486,-0.798,0.953
4.882,-0.133,0.450,-0.779,0.909
4.892,-0.075,0.407,-0.755,0.861
4.902,-0.019,0.390,-0.750,0.846
4.912,0.028,0.410,-0.762,0.866
4.922,0.065,0.432,-0.777,0.892
4.932,0.088,0.450,-0.777,0.902
4.942,0.093,0.456,-0.776,0.905
4.952,0.104,0.467,-0.802,0.934
4.962,0.139,0.467,-0.844,0.975
4.972,0.167,0.407,-0.890,0.993
4.982,0.187,0.355,-0.952,1.033
4.992,0.199,0.333,-0.998,1.071
5.002,0.176,0.297,-1.002,1.060
5.012,0.131,0.248,-0.991,1.030
5.022,0.081,0.215,-0.992,1.019
5.032,0.045,0.193,-1.000,1.020
5.042,0.015,0.165,-1.039,1.052
5.052,-0.018,0.132,-1.113,1.121
5.062,-0.024,0.111,-1.192,1.198
5.072,-0.015,0.084,-1.248,1.251
5.082,-0.012,0.041,-1.293,1.294
5.092,0.001,-0.007,-1.331,1.331
5.101,0.033,-0.055,-1.389,1.391
5.112,0.066,-0.104,-1.469,1.474
5.121,0.085,-0.149,-1.519,1.529
5.131,0.087,-0.187,-1.548,1.562
5.142,0.104,-0.227,-1.532,1.552
5.151,0.072,-0.248,-1.478,1.501
5.161,0.024,-0.240,-1.432,1.452
5.171,-0.020,-0.226,-1.387,1.405
5.181,-0.070,-0.235,-1.318,1.341
5.191,-0.126,-0.245,-1.244,1.274
5.201,-0.161,-0.240,-1.183,1.218
5.211,-0.147,-0.238,-1.152,1.186
5.221,-0.133,-0.246,-1.141,1.175
5.231,-0.137,-0.259,-1.157,1.193
5.241,-0.115,-0.270,-1.183,1.219
5.251,-0.086,-0.283,-1.190,1.226
5.261,-0.070,-0.301,-1.173,1.213
5.271,-0.048,-0.315,-1.164,1.206
5.281,-0.026,-0.320,-1.153,1.197
5.291,-0.011,-0.312,-1.132,1.174
5.301,-0.000,-0.296,-1.109,1.148
5.311,0.010,-0.282,-1.106,1.142
5.321,0.015,-0.277,-1.110,1.144
5.331,0.011,-0.281,-1.113,1.148
5.341,0.005,-0.278,-1.130,1.164
5.351,0.004,-0.271,-1.140,1.172
5.361,-0.001,-0.261,-1.134,1.163
5.371,-0.009,-0.245,-1.130,1.157
5.381,-0.012,-0.227,-1.135,1.158
5.391,-0.019,-0.205,-1.142,1.161
5.401,-0.028,-0.196,-1.146,1.163
5.411,-0.034,-0.191,-1.152,1.168
5.421,-0.036,-0.187,-1.174,1.190
5.431,-0.023,-0.189,-1.198,1.213
5.441,0.008,-0.185,-1.225,1.239
5.451,0.043,-0.166,-1.260,1.272
5.461,0.056,-0.128,-1.283,1.291
5.471,0.041,-0.085,-1.280,1.284
5.481,-0.001,-0.051,-1.261,1.262
5.491,-0.060,-0.032,-1.239,1.241
5.501,-0.116,-0.016,-1.228,1.234
5.511,-0.156,-0.002,-1.225,1.235
5.521,-0.162,0.010,-1.228,1.239
5.531,-0.131,0.020,-1.238,1.245
5.541,-0.092,0.030,-1.259,1.263
5.551,-0.077,0.055,-1.279,1.283
5.561,-0.076,0.090,-1.299,1.304
5.571,-0.103,0.106,-1.296,1.304
5.581,-0.138,0.110,-1.287,1.299
5.591,-0.153,0.107,-1.285,1.299
5.601,-0.163,0.109,-1.294,1.309
5.611,-0.171,0.121,-1.310,1.327
5.621,-0.175,0.139,-1.307,1.326
5.631,-0.167,0.146,-1.299,1.318
5.641,-0.149,0.146,-1.302,1.319
5.651,-0.113,0.154,-1.321,1.334
5.661,-0.067,0.180,-1.343,1.357
5.671,-0.038,0.205,-1.346,1.362
5.680,-0.024,0.211,-1.323,1.340
5.690,-0.037,0.190,-1.288,1.303
5.701,-0.037,0.207,-1.261,1.278
5.711,-0.024,0.235,-1.219,1.241
5.721,-0.021,0.241,-1.156,1.181
5.731,-0.007,0.264,-1.112,1.143
5.741,0.008,0.290,-1.085,1.123
5.750,0.033,0.323,-1.063,1.112
5.760,0.050,0.344,-1.024,1.081
5.770,0.050,0.341,-0.984,1.042
5.780,0.036,0.329,-0.952,1.008
5.790,-0.007,0.309,-0.918,0.968
5.800,-0.058,0.293,-0.879,0.929
5.810,-0.073,0.307,-0.856,0.912
5.820,-0.067,0.325,-0.842,0.905
5.830,-0.067,0.328,-0.841,0.905
5.840,-0.093,0.335,-0.855,0.923
5.850,-0.133,0.363,-0.848,0.932
5.860,-0.152,0.369,-0.796,0.890
5.870,-0.151,0.371,-0.763,0.862
5.880,-0.151,0.367,-0.750,0.849
5.890,-0.139,0.336,-0.745,0.829
5.900,-0.125,0.293,-0.741,0.806
5.910,-0.109,0.264,-0.740,0.794
5.920,-0.101,0.239,-0.751,0.795
5.930,-0.097,0.218,-0.762,0.798
5.940,-0.089,0.216,-0.761,0.796
5.950,-0.082,0.239,-0.761,0.802
5.960,-0.071,0.265,-0.747,0.796
5.970,-0.048,0.287,-0.721,0.778
5.980,-0.023,0.311,-0.719,0.784
5.990,-0.007,0.310,-0.733,0.796
6.000,0.020,0.315,-0.753,0.816
6.010,0.056,0.330,-0.772,0.841
6.020,0.050,0.309,-0.801,0.860
6.030,0.024,0.284,-0.831,0.879
6.040,0.001,0.264,-0.864,0.903
6.050,-0.019,0.256,-0.909,0.945
6.060,-0.035,0.253,-0.936,0.971
6.070,-0.034,0.243,-0.949,0.981
6.080,-0.032,0.235,-0.946,0.976
6.090,-0.030,0.228,-0.923,0.951
6.100,-0.028,0.211,-0.892,0.917
6.110,-0.042,0.210,-0.875,0.901
6.120,-0.070,0.214,-0.877,0.905
6.130,-0.079,0.200,-0.888,0.914
6.140,-0.076,0.198,-0.913,0.938
6.150,-0.066,0.203,-0.971,0.994
6.160,-0.043,0.194,-1.032,1.051
6.170,-0.012,0.172,-1.071,1.085
6.180,0.019,0.138,-1.093,1.102
6.190,0.028,0.107,-1.110,1.115
6.200,0.032,0.079,-1.113,1.116
